R_angstrom,E_RHF_aug-cc-pVQZ_hartree
0.5507507507507508,-1.1356955356824374
0.5555555555555556,-1.1380552120908896
0.5603603603603604,-1.1403107844742546
0.5651651651651652,-1.1424656579667587
0.56996996996997,-1.1445231133032676
0.5747747747747748,-1.1464863121857363
0.5795795795795795,-1.148358302371566
0.5843843843843843,-1.1501420224964554
0.5891891891891892,-1.1518403066539422
0.593993993993994,-1.1534558887400068
0.5987987987987988,-1.1549914065857096
0.6036036036036037,-1.156449405857094
0.6084084084084084,-1.1578323438223903
0.6132132132132132,-1.1591425928855317
0.618018018018018,-1.1603824439778694
0.6228228228228228,-1.1615541097961255
0.6276276276276276,-1.1626597278877828
0.6324324324324324,-1.163701363603982
0.6372372372372372,-1.1646810129199696
0.6420420420420421,-1.1656006051367194
0.6468468468468469,-1.1664620054617127
0.6516516516516516,-1.167267017482106
0.6564564564564564,-1.168017385531009
0.6612612612612612,-1.168714796952285
0.666066066066066,-1.169360884268152
0.6708708708708708,-1.169957227254825
0.6756756756756757,-1.17050535492838
0.6804804804804805,-1.1710067474460555
0.6852852852852853,-1.1714628379254788
0.6900900900900901,-1.1718750141870937
0.6948948948948949,-1.1722446204199708
0.6996996996996997,-1.1725729587786256
0.7045045045045044,-1.1728612909113212
0.7093093093093092,-1.1731108394217211
0.7141141141141141,-1.1733227892722375
0.7189189189189189,-1.1734982891246037
0.7237237237237237,-1.1736384526278387
0.7285285285285286,-1.1737443596501433
0.7333333333333334,-1.1738170574615443
0.7381381381381382,-1.1738575618666283
0.7429429429429428,-1.1738668582932477
0.7477477477477477,-1.1738459028353365
0.7525525525525525,-1.1737956232546785
0.7573573573573573,-1.1737169199424402
0.7621621621621621,-1.1736106668442605
0.766966966966967,-1.1734777123457683
0.7717717717717718,-1.1733188801279266
0.7765765765765766,-1.1731349699864748
0.7813813813813815,-1.1729267586199743
0.7861861861861861,-1.172695000390006
0.7909909909909909,-1.172440428049987
0.7957957957957957,-1.1721637534488065
0.8006006006006006,-1.1718656682071926
0.8054054054054054,-1.1715468443684696
0.8102102102102102,-1.1712079350268272
0.815015015015015,-1.1708495749307555
0.8198198198198199,-1.1704723810660043
0.8246246246246247,-1.170076953215914
0.8294294294294293,-1.16966387450279
0.8342342342342342,-1.1692337119085567
0.839039039039039,-1.168787016777542
0.8438438438438438,-1.1683243253006221
0.8486486486486486,-1.167846158982849
0.8534534534534535,-1.1673530250936999
0.8582582582582583,-1.1668454171019549
0.8630630630630631,-1.166323815094999
0.867867867867868,-1.165788686183828
0.8726726726726726,-1.1652404848929774
0.8774774774774774,-1.1646796535384525
0.8822822822822822,-1.1641066225912355
0.8870870870870871,-1.1635218110289691
0.8918918918918919,-1.1629256266755206
0.8966966966966967,-1.162318466529562
0.9015015015015015,-1.161700717080866
0.9063063063063064,-1.1610727546173916
0.911111111111111,-1.1604349455211025
0.9159159159159158,-1.1597876465547954
0.9207207207207206,-1.1591312051390223
0.9255255255255255,-1.1584659596201528
0.9303303303303303,-1.1577922395480555
0.9351351351351351,-1.1571103658550652
0.93993993993994,-1.1564206512057449
0.9447447447447448,-1.1557234001622536
0.9495495495495496,-1.1550189094287306
0.9543543543543542,-1.1543074680730963
0.9591591591591591,-1.1535893577397374
0.9639639639639639,-1.1528648528577523
0.9687687687687687,-1.1521342208411727
0.9735735735735735,-1.1513977222835785
0.9783783783783784,-1.150655611147212
0.9831831831831832,-1.1499081349453795
0.987987987987988,-1.1491555349202422
0.9927927927927929,-1.1483980462143402
0.9975975975975975,-1.147635898037967
1.0024024024024023,-1.1468693138304604
1.0072072072072071,-1.1460985114177653
1.012012012012012,-1.1453237031638575
1.0168168168168168,-1.1445450961192736
1.0216216216216216,-1.1437628921639007
1.0264264264264265,-1.1429772881462836
1.0312312312312313,-1.142188476018469
1.0360360360360361,-1.1413966429667741
1.0408408408408407,-1.1406019715392122
1.0456456456456455,-1.1398046397684451
1.0504504504504504,-1.1390048212915376
1.0552552552552552,-1.138202685466043
1.06006006006006,-1.1373983974825492
1.0648648648648649,-1.1365921184743915
1.0696696696696697,-1.1357840056232233
1.0744744744744745,-1.1349742122625417
1.0792792792792794,-1.1341628879773211
1.084084084084084,-1.1333501787010325
1.0888888888888888,-1.132536226810219
1.0936936936936936,-1.1317211712151307
1.0984984984984985,-1.1309051474489342
1.1033033033033033,-1.1300882877281706
1.1081081081081081,-1.1292707211377977
1.112912912912913,-1.1284525735608615
1.1177177177177178,-1.1276339678576868
1.1225225225225224,-1.126815023916859
1.1273273273273272,-1.1259958587299255
1.132132132132132,-1.125176586462974
1.1369369369369369,-1.124357318526787
1.1417417417417417,-1.1235381636444866
1.1465465465465465,-1.1227192279176292
1.1513513513513514,-1.1219006148898192
1.1561561561561562,-1.1210824256091154
1.160960960960961,-1.1202647586879877
1.1657657657657656,-1.1194477103622278
1.1705705705705705,-1.1186313745723244
1.1753753753753753,-1.117815842918434
1.1801801801801801,-1.1170012048658782
1.184984984984985,-1.1161875476951302
1.1897897897897898,-1.115374956578151
1.1945945945945946,-1.1145635146275379
1.1993993993993994,-1.1137533029442432
1.204204204204204,-1.1129444006639841
1.2090090090090089,-1.112136885002401
1.2138138138138137,-1.111330831298851
1.2186186186186185,-1.1105263130588796
1.2234234234234234,-1.1097234019958524
1.2282282282282282,-1.1089221680711012
1.233033033033033,-1.1081226795329533
1.2378378378378379,-1.1073250029549055
1.2426426426426425,-1.1065292032726848
1.2474474474474473,-1.1057353438200688
1.2522522522522521,-1.1049434863639658
1.257057057057057,-1.1041536911384449
1.2618618618618618,-1.1033660168780248
1.2666666666666666,-1.1025805208494464
1.2714714714714714,-1.1017972588835456
1.2762762762762763,-1.101016285405355
1.281081081081081,-1.1002376534640355
1.2858858858858857,-1.0994614147616495
1.2906906906906905,-1.0986876196812312
1.2954954954954954,-1.097916317314269
1.3003003003003002,-1.097147555487164
1.305105105105105,-1.096381380787359
1.3099099099099099,-1.095617838588496
1.3147147147147147,-1.0948569730748627
1.3195195195195195,-1.0940988272655185
1.3243243243243241,-1.0933434430374214
1.329129129129129,-1.0925908611483026
1.3339339339339338,-1.0918411212584944
1.3387387387387386,-1.0910942619527315
1.3435435435435434,-1.0903503207608722
1.3483483483483483,-1.0896093341784596
1.353153153153153,-1.0888713376864054
1.357957957957958,-1.0881363657706558
1.3627627627627628,-1.0874044519407917
1.3675675675675674,-1.0866756287485042
1.3723723723723722,-1.0859499278055058
1.377177177177177,-1.085227379701352
1.3819819819819819,-1.084508014419671
1.3867867867867867,-1.0837918608525148
1.3915915915915915,-1.0830789468250421
1.3963963963963963,-1.0823692996005656
1.4012012012012012,-1.0816629455019968
1.406006006006006,-1.0809599100253486
1.4108108108108106,-1.0802602178543195
1.4156156156156154,-1.0795638928746285
1.4204204204204203,-1.0788709581876992
1.425225225225225,-1.0781814361242736
1.43003003003003,-1.0774953482574712
1.4348348348348348,-1.0768127154109766
1.4396396396396396,-1.0761335576913755
1.4444444444444444,-1.0754578944695665
1.4492492492492492,-1.0747857444136912
1.4540540540540539,-1.0741171254955835
1.4588588588588587,-1.073452055001828
1.4636636636636635,-1.072790549545077
1.4684684684684683,-1.0721326250746461
1.4732732732732732,-1.0714782968871999
1.478078078078078,-1.0708275796370021
1.4828828828828828,-1.0701804873458398
1.4876876876876877,-1.0695370334130863
1.4924924924924925,-1.068897230525639
1.497297297297297,-1.0682610910656984
1.502102102102102,-1.0676286266192037
1.5069069069069068,-1.0669998479922633
1.5117117117117116,-1.0663747657092877
1.5165165165165164,-1.065753389627708
1.5213213213213213,-1.065135729045029
1.526126126126126,-1.06452179270689
1.530930930930931,-1.0639115888150292
1.5357357357357357,-1.0633051250351677
1.5405405405405403,-1.0627024085046022
1.5453453453453452,-1.0621034458395384
1.55015015015015,-1.0615082431426062
1.5549549549549548,-1.0609168060099035
1.5597597597597597,-1.060329139537933
1.5645645645645645,-1.0597452483306062
1.5693693693693693,-1.0591651365059078
1.5741741741741742,-1.0585888077024228
1.5789789789789788,-1.058016265085882
1.5837837837837836,-1.057447511355485
1.5885885885885884,-1.056882548750153
1.5933933933933933,-1.056321379054532
1.598198198198198,-1.055764003605086
1.603003003003003,-1.0552104232960264
1.6078078078078077,-1.0546606385849444
1.6126126126126126,-1.0541146494986997
1.6174174174174174,-1.0535724556389072
1.622222222222222,-1.0530340561874756
1.6270270270270268,-1.0524994499120877
1.6318318318318317,-1.051968635171522
1.6366366366366365,-1.0514416099209145
1.6414414414414413,-1.0509183717170334
1.6462462462462462,-1.0503989177233473
1.651051051051051,-1.0498832447151636
1.6558558558558558,-1.0493713490846208
1.6606606606606606,-1.0488632268456395
1.6654654654654653,-1.0483588736388691
1.67027027027027,-1.0478582847365188
1.675075075075075,-1.0473614550472123
1.6798798798798797,-1.0468683791206848
1.6846846846846846,-1.0463790511525985
1.6894894894894894,-1.0458934649892047
1.6942942942942942,-1.0454116141320424
1.699099099099099,-1.0449334917425104
1.703903903903904,-1.0444590906464808
1.7087087087087085,-1.0439884033390003
1.7135135135135133,-1.0435214219886793
1.7183183183183182,-1.0430581384423676
1.723123123123123,-1.0425985442296344
1.7279279279279278,-1.042142630567255
1.7327327327327327,-1.0416903883637314
1.7375375375375375,-1.041241808223785
1.7423423423423423,-1.0407968804528103
1.7471471471471471,-1.040355595061396
1.7519519519519517,-1.0399179417696962
1.7567567567567566,-1.0394839100119861
1.7615615615615614,-1.0390534889411014
1.7663663663663662,-1.0386266674328304
1.771171171171171,-1.0382034340904227
1.775975975975976,-1.0377837772490583
1.7807807807807807,-1.0373676849802431
1.7855855855855856,-1.0369551450963472
1.7903903903903904,-1.0365461451550053
1.795195195195195,-1.0361406724635853
1.7999999999999998,-1.0357387140836787
1.8048048048048047,-1.0353402568355854
1.8096096096096095,-1.0349452873027327
1.8144144144144143,-1.034553791836216
1.8192192192192191,-1.0341657565592304
1.824024024024024,-1.0337811673715926
1.8288288288288288,-1.0334000099542124
1.8336336336336334,-1.0330222697736269
1.8384384384384382,-1.032647932086367
1.843243243243243,-1.032276981943637
1.848048048048048,-1.0319094041956824
1.8528528528528527,-1.0315451834963285
1.8576576576576576,-1.0311843043075117
1.8624624624624624,-1.0308267509037332
1.8672672672672672,-1.030472507376552
1.872072072072072,-1.03012155763914
1.8768768768768767,-1.0297738854307328
1.8816816816816815,-1.0294294743211034
1.8864864864864863,-1.0290883077150945
1.8912912912912911,-1.0287503688570692
1.896096096096096,-1.028415640835367
1.9009009009009008,-1.0280841065868052
1.9057057057057056,-1.0277557489011102
1.9105105105105105,-1.027430550425333
1.9153153153153153,-1.0271084936705497
1.92012012012012,-1.0267895610075206
1.9249249249249247,-1.0264737346840525
1.9297297297297296,-1.0261609968208578
1.9345345345345344,-1.0258513294180076
1.9393393393393392,-1.0255447143593301
1.944144144144144,-1.0252411334167184
1.9489489489489489,-1.0249405682544763
1.9537537537537537,-1.0246430004335882
1.9585585585585585,-1.0243484114160466
1.9633633633633631,-1.0240567825690174
1.968168168168168,-1.0237680951692034
1.9729729729729728,-1.0234823304069085
1.9777777777777776,-1.0231994693903204
1.9825825825825825,-1.0229194931496033
1.9873873873873873,-1.0226423826410356
1.9921921921921921,-1.0223681187511084
1.996996996996997,-1.0220966823006101
2.001801801801802,-1.0218280540486095
2.0066066066066064,-1.0215622146964694
2.0114114114114114,-1.0212991448918507
2.016216216216216,-1.0210388252325788
2.021021021021021,-1.0207812362705704
2.0258258258258257,-1.020526358515731
2.0306306306306308,-1.0202741724396913
2.0354354354354354,-1.0200246584796375
2.0402402402402404,-1.0197777970420852
2.045045045045045,-1.019533568506509
2.0498498498498496,-1.01929195322906
2.0546546546546547,-1.0190529315461923
2.0594594594594593,-1.0188164837781821
2.0642642642642643,-1.0185825902327412
2.069069069069069,-1.0183512312084868
2.073873873873874,-1.018122386998343
2.0786786786786786,-1.017896037894641
2.0834834834834837,-1.0176721641867124
2.0882882882882883,-1.017450746315279
2.093093093093093,-1.0172317642548827
2.097897897897898,-1.017015198504588
2.1027027027027025,-1.0168010293989977
2.1075075075075076,-1.016589237287373
2.112312312312312,-1.0163798025647042
2.1171171171171173,-1.0161727055795349
2.121921921921922,-1.015967926752993
2.126726726726727,-1.0157654465303476
2.1315315315315315,-1.0155652453889301
2.136336336336336,-1.0153673038410167
2.141141141141141,-1.0151716024366155
2.145945945945946,-1.014978121766155
2.150750750750751,-1.0147868424632402
2.1555555555555554,-1.0145977452071757
2.1603603603603605,-1.0144108107256422
2.165165165165165,-1.0142260197971706
2.16996996996997,-1.0140433532536193
2.1747747747747748,-1.0138627919826093
2.1795795795795794,-1.0136843169299286
2.1843843843843844,-1.0135079091017758
2.189189189189189,-1.013333549567085
2.193993993993994,-1.013161219459771
2.1987987987987987,-1.0129908999808244
2.2036036036036037,-1.0128225724004727
2.2084084084084084,-1.0126562180602496
2.2132132132132134,-1.0124918183749871
2.218018018018018,-1.0123293548347858
2.222822822822823,-1.0121688090069574
2.2276276276276277,-1.0120101625378055
2.2324324324324327,-1.0118533971545394
2.2372372372372373,-1.0116984946669725
2.242042042042042,-1.0115454369692447
2.246846846846847,-1.0113942060414802
2.2516516516516516,-1.0112447839514302
2.2564564564564566,-1.011097152855983
2.2612612612612613,-1.0109512950027324
2.2660660660660663,-1.0108071927314008
2.270870870870871,-1.0106648284753013
2.275675675675676,-1.0105241847626443
2.2804804804804806,-1.0103852442179238
2.285285285285285,-1.010247989563158
2.2900900900900902,-1.010112403619116
2.294894894894895,-1.0099784693065337
2.2996996996997,-1.0098461696472025
2.3045045045045045,-1.0097154877651067
2.3093093093093096,-1.0095864068874312
2.314114114114114,-1.0094589103455889
2.318918918918919,-1.0093329815761727
2.323723723723724,-1.0092086041218802
2.3285285285285284,-1.0090857616323585
2.3333333333333335,-1.0089644378650515
2.338138138138138,-1.0088446166860026
2.342942942942943,-1.0087262820705902
2.3477477477477477,-1.0086094181042058
2.352552552552553,-1.0084940089829597
2.3573573573573574,-1.0083800390142978
2.3621621621621625,-1.008267492617581
2.366966966966967,-1.008156354324609
2.3717717717717717,-1.0080466087802
2.3765765765765767,-1.0079382407425992
2.3813813813813813,-1.0078312350839542
2.3861861861861864,-1.0077255767906717
2.390990990990991,-1.0076212509638425
2.395795795795796,-1.0075182428195344
2.4006006006006007,-1.0074165376890734
2.4054054054054057,-1.0073161210193695
2.4102102102102103,-1.0072169783730598
2.415015015015015,-1.0071190954287872
2.41981981981982,-1.0070224579813036
2.4246246246246246,-1.0069270519416376
2.4294294294294296,-1.006832863337208
2.4342342342342342,-1.0067398783118449
2.4390390390390393,-1.0066480831258928
2.443843843843844,-1.006557464156198
2.4486486486486485,-1.0064680078961024
2.4534534534534536,-1.006379700955383
2.458258258258258,-1.0062925300602348
2.463063063063063,-1.0062064820531063
2.467867867867868,-1.0061215438926545
2.472672672672673,-1.0060377026535607
2.4774774774774775,-1.005954945526355
2.4822822822822825,-1.0058732598172417
2.487087087087087,-1.0057926329479123
2.4918918918918918,-1.005713052455246
2.496696696696697,-1.0056345059910905
2.5015015015015014,-1.0055569813219716
2.5063063063063065,-1.005480466328806
2.511111111111111,-1.0054049490065557
2.515915915915916,-1.005330417463904
2.5207207207207207,-1.0052568599228753
2.525525525525526,-1.0051842647184956
2.5303303303303304,-1.0051126202983447
2.535135135135135,-1.005041915222192
2.53993993993994,-1.0049721381615346
2.5447447447447447,-1.0049032778991411
2.5495495495495497,-1.0048353233286142
2.5543543543543543,-1.0047682634539241
2.5591591591591594,-1.004702087388861
2.563963963963964,-1.004636784356584
2.568768768768769,-1.0045723436890777
2.5735735735735736,-1.0045087548266067
2.5783783783783782,-1.0044460073172023
2.5831831831831833,-1.0043840908160475
2.587987987987988,-1.004322995084995
2.592792792792793,-1.0042627099918877
2.5975975975975976,-1.004203225510023
2.6024024024024026,-1.0041445317175568
2.6072072072072072,-1.0040866187968542
2.6120120120120123,-1.0040294770338851
2.616816816816817,-1.0039730968176126
2.6216216216216215,-1.0039174686393155
2.6264264264264265,-1.0038625830919727
2.631231231231231,-1.0038084308696074
2.636036036036036,-1.0037550027665698
2.640840840840841,-1.0037022896769625
2.645645645645646,-1.0036502825938656
2.6504504504504505,-1.0035989726087278
2.6552552552552555,-1.0035483509106573
2.66006006006006,-1.0034984087758443
2.6648648648648647,-1.0034491376059385
2.66966966966967,-1.0034005288693755
2.6744744744744744,-1.0033525741388831
2.6792792792792794,-1.0033052650922374
2.684084084084084,-1.0032585934679752
2.688888888888889,-1.003212551129808
2.6936936936936937,-1.0031671300226908
2.6984984984984988,-1.0031223221828578
2.7033033033033034,-1.0030781197370224
2.708108108108108,-1.0030345149017281
2.712912912912913,-1.002991499982596
2.7177177177177176,-1.0029490673735286
2.7225225225225227,-1.002907209556087
2.7273273273273273,-1.002865919098639
2.7321321321321324,-1.0028251886556712
2.736936936936937,-1.002785010967066
2.741741741741742,-1.0027453788573137
2.7465465465465466,-1.0027062852348279
2.7513513513513512,-1.002667723091155
2.7561561561561563,-1.0026296855003207
2.760960960960961,-1.0025921656179952
2.765765765765766,-1.002555156680829
2.7705705705705705,-1.0025186520056806
2.7753753753753756,-1.0024826449888724
2.78018018018018,-1.0024471291054686
2.7849849849849853,-1.0024120979085354
2.78978978978979,-1.002377545028399
2.7945945945945945,-1.002343464170835
2.7993993993993995,-1.0023098491218567
2.804204204204204,-1.002276693737041
2.809009009009009,-1.0022439919485078
2.813813813813814,-1.0022117377619941
2.818618618618619,-1.0021799252562031
2.8234234234234235,-1.002148548581979
2.8282282282282285,-1.0021176019616724
2.833033033033033,-1.0020870796884034
2.8378378378378377,-1.002056976125363
2.8426426426426428,-1.0020272857050718
2.8474474474474474,-1.0019980029287197
2.8522522522522524,-1.0019691223654519
2.857057057057057,-1.001940638651638
2.861861861861862,-1.001912546490234
2.8666666666666667,-1.0018848406500627
2.8714714714714717,-1.0018575159651282
2.8762762762762764,-1.0018305673339354
2.881081081081081,-1.0018039897188071
2.885885885885886,-1.0017777781452255
2.8906906906906906,-1.0017519277011284
2.8954954954954957,-1.0017264335362694
2.9003003003003003,-1.0017012908615675
2.9051051051051053,-1.0016764949483823
2.90990990990991,-1.0016520411279535
2.9147147147147145,-1.001627924790669
2.9195195195195196,-1.0016041413854493
2.924324324324324,-1.0015806864191181
2.9291291291291293,-1.0015575554557323
2.933933933933934,-1.0015347441159985
2.938738738738739,-1.0015122480765755
2.9435435435435435,-1.0014900630695136
2.9483483483483486,-1.0014681848815892
2.953153153153153,-1.0014466093537226
2.957957957957958,-1.0014253323803446
2.962762762762763,-1.001404349908808
2.9675675675675675,-1.0013836579387516
2.9723723723723725,-1.001363252521544
2.977177177177177,-1.001343129759674
2.981981981981982,-1.0013232858061696
2.9867867867867868,-1.001303716863979
2.991591591591592,-1.001284419185441
2.9963963963963964,-1.0012653890717107
3.001201201201201,-1.0012466228721384
3.006006006006006,-1.0012281169837611
3.0108108108108107,-1.001209867850717
3.0156156156156158,-1.001191871963689
3.0204204204204204,-1.001174125859364
3.0252252252252254,-1.0011566261198976
3.03003003003003,-1.0011393693723507
3.034834834834835,-1.0011223522881545
3.0396396396396397,-1.0011055715826238
3.0444444444444443,-1.0010890240143844
3.0492492492492493,-1.0010727063848388
3.054054054054054,-1.0010566155377076
3.058858858858859,-1.0010407483584958
3.0636636636636636,-1.0010251017739555
3.0684684684684687,-1.001009672751636
3.0732732732732733,-1.0009944582993262
3.0780780780780783,-1.0009794554646134
3.082882882882883,-1.0009646613343925
3.0876876876876875,-1.0009500730343275
3.0924924924924926,-1.0009356877284616
3.097297297297297,-1.0009215026186629
3.1021021021021022,-1.0009075149441984
3.106906906906907,-1.0008937219812792
3.111711711711712,-1.000880121042564
3.1165165165165165,-1.0008667094767416
3.1213213213213216,-1.0008534846680357
3.126126126126126,-1.0008404440358152
3.1309309309309308,-1.000827585034143
3.135735735735736,-1.0008149051512798
3.1405405405405404,-1.0008024019093353
3.1453453453453455,-1.0007900728637835
3.15015015015015,-1.0007779156030843
3.154954954954955,-1.0007659277481964
3.1597597597597598,-1.0007541069522963
3.164564564564565,-1.0007424509001965
3.1693693693693694,-1.0007309572843668
3.174174174174174,-1.000719623899532
3.178978978978979,-1.0007084484994386
3.1837837837837837,-1.0006974288918615
3.1885885885885887,-1.0006865629142607
3.1933933933933933,-1.0006758484336065
3.1981981981981984,-1.0006652833457728
3.203003003003003,-1.0006548655752674
3.207807807807808,-1.0006445930748908
3.2126126126126127,-1.0006344638251838
3.2174174174174173,-1.0006244758344258
3.2222222222222223,-1.000614627137886
3.227027027027027,-1.0006049157976886
3.231831831831832,-1.0005953399024397
3.2366366366366366,-1.0005858975667288
3.2414414414414416,-1.0005765869309746
3.2462462462462462,-1.000567406160939
3.2510510510510513,-1.000558353447432
3.255855855855856,-1.000549427006077
3.2606606606606605,-1.0005406250765048
3.2654654654654656,-1.0005319459226092
3.27027027027027,-1.0005233878325321
3.2750750750750752,-1.0005149491157308
3.27987987987988,-1.000506628107564
3.284684684684685,-1.000498423164375
3.2894894894894895,-1.0004903326646053
3.2942942942942945,-1.0004823550098143
3.299099099099099,-1.0004744886226093
3.3039039039039038,-1.0004667319474552
3.308708708708709,-1.0004590834507952
3.3135135135135134,-1.0004515416195798
3.3183183183183185,-1.0004441049624677
3.323123123123123,-1.0004367720094691
3.327927927927928,-1.0004295413130166
3.3327327327327327,-1.0004224114443243
3.337537537537538,-1.0004153809850025
3.3423423423423424,-1.0004084485513964
3.347147147147147,-1.0004016127682025
3.351951951951952,-1.0003948722792944
3.3567567567567567,-1.0003882257531889
3.3615615615615617,-1.0003816718701166
3.3663663663663663,-1.000375209332209
3.3711711711711714,-1.0003688368573198
3.375975975975976,-1.0003625531883358
3.380780780780781,-1.0003563570775424
3.3855855855855856,-1.000350251434477
3.3903903903903903,-1.0003442226388974
3.3951951951951953,-1.0003382818954434
3.4,-1.0003324239104252
3.404804804804805,-1.0003266475105008
3.4096096096096096,-1.0003209515528022
3.4144144144144146,-1.0003153348933764
3.4192192192192192,-1.0003097964417493
3.424024024024024,-1.00030433508364
3.428828828828829,-1.0002989497492765
3.4336336336336335,-1.0002936393563342
3.4384384384384385,-1.0002884028637327
3.443243243243243,-1.0002832392371255
3.448048048048048,-1.0002781474340179
3.452852852852853,-1.0002731264380609
3.457657657657658,-1.0002681752769857
3.4624624624624625,-1.0002632927656352
3.467267267267267,-1.0002584783213189
3.472072072072072,-1.0002537310112631
3.4768768768768767,-1.0002490494705099
3.481681681681682,-1.0002444329624745
3.4864864864864864,-1.0002398806078268
3.4912912912912915,-1.0002353914686701
3.496096096096096,-1.0002309646802308
3.500900900900901,-1.000226599342788
3.5057057057057057,-1.0002222946027606
3.5105105105105103,-1.0002180496023456
3.5153153153153154,-1.0002138634943412
3.52012012012012,-1.0002097354504602
3.524924924924925,-1.0002056646626805
3.5297297297297296,-1.0002016503221898
3.5345345345345347,-1.0001976916227595
3.5393393393393393,-1.0001937877698484
3.5441441441441444,-1.000189938021008
3.548948948948949,-1.000186141575354
3.5537537537537536,-1.0001823977121347
3.5585585585585586,-1.0001787056666998
3.5633633633633632,-1.0001750647201317
3.5681681681681683,-1.0001714741500773
3.572972972972973,-1.000167933243296
3.577777777777778,-1.0001644412899398
3.5825825825825826,-1.000160997595057
3.5873873873873876,-1.0001576014946276
3.592192192192192,-1.000154252315729
3.596996996996997,-1.000150949376584
3.601801801801802,-1.0001476920316603
3.6066066066066065,-1.0001444796362393
3.6114114114114115,-1.0001413115520912
3.616216216216216,-1.0001381871605672
3.621021021021021,-1.0001351046348943
3.625825825825826,-1.000132065768337
3.630630630630631,-1.0001290688463553
3.6354354354354355,-1.000126113113232
3.64024024024024,-1.0001231980442422
3.645045045045045,-1.000120323090143
3.6498498498498497,-1.0001174876833079
3.6546546546546548,-1.0001146912366967
3.6594594594594594,-1.0001119331337103
3.6642642642642644,-1.0001092130053686
3.669069069069069,-1.0001065303097478
3.673873873873874,-1.000103884348967
3.6786786786786787,-1.0001012746735447
3.6834834834834833,-1.0000987007694147
3.6882882882882884,-1.0000961621549422
3.693093093093093,-1.0000936582963542
3.697897897897898,-1.0000911887255404
3.7027027027027026,-1.0000887529485132
3.7075075075075077,-1.0000863503877733
3.7123123123123123,-1.0000839808663269
3.7171171171171173,-1.000081643622453
3.721921921921922,-1.0000793382960853
3.7267267267267266,-1.0000770644359211
3.7315315315315316,-1.0000748215931883
3.736336336336336,-1.000072609329206
3.7411411411411413,-1.00007042721049
3.745945945945946,-1.0000682748092928
3.750750750750751,-1.0000661517040108
3.7555555555555555,-1.0000640574784667
3.7603603603603606,-1.0000619917257105
3.765165165165165,-1.0000599540373591
3.76996996996997,-1.0000579440210366
3.774774774774775,-1.00005596116895
3.7795795795795795,-1.0000540054284663
3.7843843843843845,-1.0000520760845537
3.789189189189189,-1.000050172875527
3.793993993993994,-1.0000482954267627
3.798798798798799,-1.000046443374848
3.803603603603604,-1.0000446163610472
3.8084084084084084,-1.0000428140258395
3.813213213213213,-1.0000410360258416
3.818018018018018,-1.0000392830584246
