R_angstrom,E_ROHF_aug-cc-pV5Z_hartree
1.1753753753753753,-0.6004706682699954
1.1801801801801801,-0.6003090362486416
1.184984984984985,-0.6001427605928903
1.1897897897897898,-0.5999719527845425
1.1945945945945946,-0.5997967220132348
1.1993993993993994,-0.5996171752280931
1.204204204204204,-0.599433417188608
1.2090090090090089,-0.5992455505143357
1.2138138138138137,-0.5990536757326027
1.2186186186186185,-0.5988578913260693
1.2234234234234234,-0.5986582937781273
1.2282282282282282,-0.5984549776177226
1.233033033033033,-0.5982480354628741
1.2378378378378379,-0.5980375580630812
1.2426426426426425,-0.5978236343408649
1.2474474474474473,-0.5976063514319947
1.2522522522522521,-0.5973857947247196
1.257057057057057,-0.5971620478986184
1.2618618618618618,-0.5969351929615881
1.2666666666666666,-0.5967053102865773
1.2714714714714714,-0.5964724786473279
1.2762762762762763,-0.5962367752528042
1.281081081081081,-0.59599827578142
1.2858858858858857,-0.5957570544139597
1.2906906906906905,-0.5955131838658642
1.2954954954954954,-0.5952667354188789
1.3003003003003002,-0.5950177789515225
1.305105105105105,-0.5947663829693006
1.3099099099099099,-0.5945126146338064
1.3147147147147147,-0.5942565397913995
1.3195195195195195,-0.5939982230009304
1.3243243243243241,-0.5937377275611894
1.329129129129129,-0.5934751155371069
1.3339339339339338,-0.5932104477858866
1.3387387387387386,-0.5929437839823406
1.3435435435435434,-0.5926751826433434
1.3483483483483483,-0.5924047011521678
1.353153153153153,-0.5921323957818897
1.357957957957958,-0.5918583217182994
1.3627627627627628,-0.5915825330824507
1.3675675675675674,-0.5913050829525
1.3723723723723722,-0.5910260233850309
1.377177177177177,-0.5907454054360237
1.3819819819819819,-0.5904632791811586
1.3867867867867867,-0.5901796937356425
1.3915915915915915,-0.5898946972740184
1.3963963963963963,-0.5896083370485633
1.4012012012012012,-0.5893206594083199
1.406006006006006,-0.5890317098170976
1.4108108108108106,-0.5887415328709771
1.4156156156156154,-0.5884501723158955
1.4204204204204203,-0.588157671064282
1.425225225225225,-0.5878640712116356
1.43003003003003,-0.5875694140529086
1.4348348348348348,-0.58727374009792
1.4396396396396396,-0.586977089086852
1.4444444444444444,-0.5866795000056186
1.4492492492492492,-0.586381011100052
1.4540540540540539,-0.5860816598908534
1.4588588588588587,-0.5857814831873054
1.4636636636636635,-0.5854805171012951
1.4684684684684683,-0.5851787970603941
1.4732732732732732,-0.5848763578215992
1.478078078078078,-0.5845732334837535
1.4828828828828828,-0.5842694575002316
1.4876876876876877,-0.5839650626914981
1.4924924924924925,-0.5836600812570053
1.497297297297297,-0.583354544786927
1.502102102102102,-0.583048484273923
1.5069069069069068,-0.5827419301242629
1.5117117117117116,-0.5824349121689802
1.5165165165165164,-0.5821274596748369
1.5213213213213213,-0.5818196013546699
1.526126126126126,-0.5815113653780362
1.530930930930931,-0.5812027793812047
1.5357357357357357,-0.5808938704772579
1.5405405405405403,-0.5805846652657398
1.5453453453453452,-0.580275189842318
1.55015015015015,-0.5799654698080838
1.5549549549549548,-0.5796555302787126
1.5597597597597597,-0.579345395893464
1.5645645645645645,-0.5790350908241254
1.5693693693693693,-0.5787246387833038
1.5741741741741742,-0.578414063033233
1.5789789789789788,-0.5781033863938707
1.5837837837837836,-0.5777926312509118
1.5885885885885884,-0.577481819564102
1.5933933933933933,-0.5771709728745416
1.598198198198198,-0.5768601123127437
1.603003003003003,-0.5765492586059235
1.6078078078078077,-0.576238432085282
1.6126126126126126,-0.5759276526933625
1.6174174174174174,-0.5756169399908826
1.622222222222222,-0.5753063131638491
1.6270270270270268,-0.5749957910302694
1.6318318318318317,-0.5746853920466627
1.6366366366366365,-0.5743751343147306
1.6414414414414413,-0.5740650355876041
1.6462462462462462,-0.5737551132762081
1.651051051051051,-0.5734453844553205
1.6558558558558558,-0.5731358658696059
1.6606606606606606,-0.5728265739394488
1.6654654654654653,-0.5725175247668528
1.67027027027027,-0.5722087341409883
1.675075075075075,-0.5719002175438095
1.6798798798798797,-0.5715919901554125
1.6846846846846846,-0.5712840668595385
1.6894894894894894,-0.5709764622486371
1.6942942942942942,-0.5706691906290787
1.699099099099099,-0.5703622660262009
1.703903903903904,-0.57005570218921
1.7087087087087085,-0.5697495125960471
1.7135135135135133,-0.5694437104581043
1.7183183183183182,-0.5691383087248907
1.723123123123123,-0.5688333200886737
1.7279279279279278,-0.5685287569887945
1.7327327327327327,-0.5682246316162695
1.7375375375375375,-0.5679209559178796
1.7423423423423423,-0.567617741600534
1.7471471471471471,-0.5673150001354601
1.7519519519519517,-0.5670127427620913
1.7567567567567566,-0.566710980492231
1.7615615615615614,-0.5664097241138574
1.7663663663663662,-0.5661089841950018
1.771171171171171,-0.5658087710875348
1.775975975975976,-0.5655090949308135
1.7807807807807807,-0.5652099656553311
1.7855855855855856,-0.5649113929862641
1.7903903903903904,-0.5646133864469975
1.795195195195195,-0.5643159553624986
1.7999999999999998,-0.5640191088626809
1.8048048048048047,-0.5637228558857796
1.8096096096096095,-0.5634272051814229
1.8144144144144143,-0.5631321653140018
1.8192192192192191,-0.5628377446656383
1.824024024024024,-0.5625439514393039
1.8288288288288288,-0.5622507936617758
1.8336336336336334,-0.5619582791866942
1.8384384384384382,-0.5616664156972828
1.843243243243243,-0.5613752107093268
1.848048048048048,-0.561084671573858
1.8528528528528527,-0.5607948054800065
1.8576576576576576,-0.5605056194574819
1.8624624624624624,-0.5602171203794617
1.8672672672672672,-0.5599293149649567
1.872072072072072,-0.5596422097814477
1.8768768768768767,-0.5593558112474022
1.8816816816816815,-0.559070125634629
1.8864864864864863,-0.5587851590707422
1.8912912912912911,-0.5585009175415121
1.896096096096096,-0.5582174068931616
1.9009009009009008,-0.5579346328346237
1.9057057057057056,-0.5576526009398226
1.9105105105105105,-0.5573713166498275
1.9153153153153153,-0.5570907852749509
1.92012012012012,-0.5568110119969708
1.9249249249249247,-0.5565320018711297
1.9297297297297296,-0.5562537598281952
1.9345345345345344,-0.5559762906764605
1.9393393393393392,-0.5556995991036324
1.944144144144144,-0.5554236896789229
1.9489489489489489,-0.5551485668547602
1.9537537537537537,-0.5548742349687776
1.9585585585585585,-0.5546006982455796
1.9633633633633631,-0.5543279607985692
1.968168168168168,-0.5540560266316508
1.9729729729729728,-0.5537848996410708
1.9777777777777776,-0.5535145836169963
1.9825825825825825,-0.5532450822452399
1.9873873873873873,-0.5529763991089313
1.9921921921921921,-0.5527085376900809
1.996996996996997,-0.5524415013711728
2.001801801801802,-0.5521752934367554
2.0066066066066064,-0.5519099170749615
2.0114114114114114,-0.5516453753789143
2.016216216216216,-0.5513816713483597
2.021021021021021,-0.5511188078910267
2.0258258258258257,-0.5508567878240845
2.0306306306306308,-0.5505956138754589
2.0354354354354354,-0.5503352886853847
2.0402402402402404,-0.5500758148075446
2.045045045045045,-0.5498171947105877
2.0498498498498496,-0.5495594307793064
2.0546546546546547,-0.5493025253160364
2.0594594594594593,-0.5490464805417701
2.0642642642642643,-0.5487912985975538
2.069069069069069,-0.5485369815455807
2.073873873873874,-0.5482835313705356
2.0786786786786786,-0.5480309499805962
2.0834834834834837,-0.5477792392087425
2.0882882882882883,-0.5475284008137931
2.093093093093093,-0.547278436481641
2.097897897897898,-0.5470293478262285
2.1027027027027025,-0.5467811363907282
2.1075075075075076,-0.5465338036485444
2.112312312312312,-0.5462873510044436
2.1171171171171173,-0.5460417797954771
2.121921921921922,-0.5457970912921108
2.126726726726727,-0.5455532866991007
2.1315315315315315,-0.5453103671565859
2.136336336336336,-0.5450683337409834
2.141141141141141,-0.5448271874659929
2.145945945945946,-0.5445869292834604
2.150750750750751,-0.5443475600843904
2.1555555555555554,-0.5441090806997427
2.1603603603603605,-0.5438714919014273
2.165165165165165,-0.5436347944031084
2.16996996996997,-0.5433989888610955
2.1747747747747748,-0.5431640758751681
2.1795795795795794,-0.5429300559894537
2.1843843843843844,-0.542696929693223
2.189189189189189,-0.5424646974216923
2.193993993993994,-0.5422333595568483
2.1987987987987987,-0.5420029164281872
2.2036036036036037,-0.5417733683134973
2.2084084084084084,-0.5415447154396735
2.2132132132132134,-0.5413169579834167
2.218018018018018,-0.5410900960719552
2.222822822822823,-0.540864129783811
2.2276276276276277,-0.540639059149502
2.2324324324324327,-0.5404148841522177
2.2372372372372373,-0.5401916047285347
2.242042042042042,-0.5399692207691539
2.246846846846847,-0.539747732119412
2.2516516516516516,-0.5395271385801703
2.2564564564564566,-0.5393074399082438
2.2612612612612613,-0.5390886358172187
2.2660660660660663,-0.5388707259779817
2.270870870870871,-0.5386537100193639
2.275675675675676,-0.5384375875287983
2.2804804804804806,-0.5382223580528629
2.285285285285285,-0.5380080210979692
2.2900900900900902,-0.5377945761308102
2.294894894894895,-0.5375820225790926
2.2996996996997,-0.5373703598320043
2.3045045045045045,-0.5371595872408408
2.3093093093093096,-0.536949704119509
2.314114114114114,-0.5367407097451256
2.318918918918919,-0.5365326033585103
2.323723723723724,-0.5363253841647806
2.3285285285285284,-0.5361190513338171
2.3333333333333335,-0.5359136040007998
2.338138138138138,-0.5357090412667764
2.342942942942943,-0.5355053621990424
2.3477477477477477,-0.5353025658317855
2.352552552552553,-0.5351006511664819
2.3573573573573574,-0.5348996171724059
2.3621621621621625,-0.5346994627871097
2.366966966966967,-0.5345001869169328
2.3717717717717717,-0.534301788437389
2.3765765765765767,-0.5341042661936808
2.3813813813813813,-0.5339076190011789
2.3861861861861864,-0.5337118456457997
2.390990990990991,-0.5335169448845055
2.395795795795796,-0.5333229154457226
2.4006006006006007,-0.5331297560297731
2.4054054054054057,-0.5329374653093084
2.4102102102102103,-0.5327460419297092
2.415015015015015,-0.532555484509547
2.41981981981982,-0.5323657916409317
2.4246246246246246,-0.5321769618899662
2.4294294294294296,-0.531988993797168
2.4342342342342342,-0.5318018858777805
2.4390390390390393,-0.5316156366222574
2.443843843843844,-0.531430244496564
2.4486486486486485,-0.5312457079426731
2.4534534534534536,-0.5310620253787933
2.458258258258258,-0.5308791951999079
2.463063063063063,-0.5306972157780008
2.467867867867868,-0.5305160854625122
2.472672672672673,-0.5303358025806398
2.4774774774774775,-0.5301563654377776
2.4822822822822825,-0.5299777723177707
2.487087087087087,-0.5298000214833245
2.4918918918918918,-0.5296231111763341
2.496696696696697,-0.5294470396182387
2.5015015015015014,-0.5292718050103318
2.5063063063063065,-0.5290974055341324
2.511111111111111,-0.5289238393516564
2.515915915915916,-0.5287511046058154
2.5207207207207207,-0.5285791994206857
2.525525525525526,-0.52840812190185
2.5303303303303304,-0.5282378701367081
2.535135135135135,-0.528068442194805
2.53993993993994,-0.5278998361280867
2.5447447447447447,-0.5277320499713026
2.5495495495495497,-0.5275650817421963
2.5543543543543543,-0.5273989294418906
2.5591591591591594,-0.5272335910551506
2.563963963963964,-0.527069064550672
2.568768768768769,-0.52690534788139
2.5735735735735736,-0.5267424389847426
2.5783783783783782,-0.5265803357829706
2.5831831831831833,-0.5264190361834016
2.587987987987988,-0.5262585380787317
2.592792792792793,-0.526098839347279
2.5975975975975976,-0.5259399378532763
2.6024024024024026,-0.5257818314471273
2.6072072072072072,-0.5256245179657104
2.6120120120120123,-0.5254679952325781
2.616816816816817,-0.525312261058304
2.6216216216216215,-0.52515731324064
2.6264264264264265,-0.5250031495648713
2.631231231231231,-0.5248497678040125
2.636036036036036,-0.5246971657190731
2.640840840840841,-0.5245453410593112
2.645645645645646,-0.5243942915624933
2.6504504504504505,-0.5242440149551089
2.6552552552552555,-0.5240945089526258
2.66006006006006,-0.5239457712597406
2.6648648648648647,-0.5237977995706068
2.66966966966967,-0.5236505915690726
2.6744744744744744,-0.523504144928911
2.6792792792792794,-0.523358457314061
2.684084084084084,-0.5232135263788219
2.688888888888889,-0.5230693497681247
2.6936936936936937,-0.5229259251177419
2.6984984984984988,-0.5227832500545031
2.7033033033033034,-0.5226413221964932
2.708108108108108,-0.5225001391533237
2.712912912912913,-0.5223596985262835
2.7177177177177176,-0.522219997908622
2.7225225225225227,-0.5220810348857092
2.7273273273273273,-0.5219428070352556
2.7321321321321324,-0.521805311927537
2.736936936936937,-0.521668547125578
2.741741741741742,-0.5215325101853662
2.7465465465465466,-0.5213971986560832
2.7513513513513512,-0.5212626100802211
2.7561561561561563,-0.521128741993883
2.760960960960961,-0.5209955919269044
2.765765765765766,-0.5208631574030815
2.7705705705705705,-0.5207314359403489
2.7753753753753756,-0.520600425050997
2.78018018018018,-0.5204701222418113
2.7849849849849853,-0.5203405250143066
2.78978978978979,-0.5202116308648727
2.7945945945945945,-0.5200834372850084
2.7993993993993995,-0.5199559417614552
2.804204204204204,-0.5198291417763967
2.809009009009009,-0.5197030348076326
2.813813813813814,-0.5195776183287352
2.818618618618619,-0.5194528898093158
2.8234234234234235,-0.5193288467150428
2.8282282282282285,-0.5192054865079448
2.833033033033033,-0.5190828066465224
2.8378378378378377,-0.5189608045859335
2.8426426426426428,-0.5188394777781389
2.8474474474474474,-0.5187188236720925
2.8522522522522524,-0.5185988397138912
2.857057057057057,-0.5184795233469268
2.861861861861862,-0.5183608720120663
2.8666666666666667,-0.5182428831478048
2.8714714714714717,-0.5181255541904098
2.8762762762762764,-0.5180088825740893
2.881081081081081,-0.5178928657311381
2.885885885885886,-0.5177775010920753
2.8906906906906906,-0.5176627860858658
2.8954954954954957,-0.5175487181399611
2.9003003003003003,-0.5174352946805119
2.9051051051051053,-0.5173225131325269
2.90990990990991,-0.5172103709199593
2.9147147147147145,-0.5170988654659182
2.9195195195195196,-0.5169879941927649
2.924324324324324,-0.5168777545222515
2.9291291291291293,-0.5167681438756883
2.933933933933934,-0.5166591596740431
2.938738738738739,-0.5165507993381487
2.9435435435435435,-0.516443060288715
2.9483483483483486,-0.5163359399466021
2.953153153153153,-0.5162294357328484
2.957957957957958,-0.5161235450688434
2.962762762762763,-0.5160182653764416
2.9675675675675675,-0.5159135940781217
2.9723723723723725,-0.5158095285970675
2.977177177177177,-0.5157060663573212
2.981981981981982,-0.5156032047838965
2.9867867867867868,-0.5155009413028928
2.991591591591592,-0.5153992733416691
2.9963963963963964,-0.5152981983288539
3.001201201201201,-0.5151977136945836
3.006006006006006,-0.5150978168705396
3.0108108108108107,-0.514998505290099
3.0156156156156158,-0.5148997763884221
3.0204204204204204,-0.5148016276026001
3.0252252252252254,-0.5147040563717371
3.03003003003003,-0.5146070601370625
3.034834834834835,-0.5145106363420661
3.0396396396396397,-0.514414782432565
3.0444444444444443,-0.5143194958568464
3.0492492492492493,-0.5142247740657608
3.054054054054054,-0.5141306145128066
3.058858858858859,-0.5140370146542529
3.0636636636636636,-0.5139439719492398
3.0684684684684687,-0.5138514838598817
3.0732732732732733,-0.5137595478513284
3.0780780780780783,-0.5136681613919343
3.082882882882883,-0.5135773219532739
3.0876876876876875,-0.5134870270103086
3.0924924924924926,-0.5133972740414193
3.097297297297297,-0.513308060528535
3.1021021021021022,-0.513219383957238
3.106906906906907,-0.5131312418167975
3.111711711711712,-0.5130436316003129
3.1165165165165165,-0.5129565508047773
3.1213213213213216,-0.5128699969311704
3.126126126126126,-0.512783967484547
3.1309309309309308,-0.5126984599741049
3.135735735735736,-0.5126134719132911
3.1405405405405404,-0.5125290008198603
3.1453453453453455,-0.5124450442159824
3.15015015015015,-0.512361599628303
3.154954954954955,-0.5122786645880111
3.1597597597597598,-0.5121962366309644
3.164564564564565,-0.5121143132976808
3.1693693693693694,-0.5120328921335362
3.174174174174174,-0.5119519706887145
3.178978978978979,-0.5118715465183541
3.1837837837837837,-0.511791617182603
3.1885885885885887,-0.5117121802466921
3.1933933933933933,-0.5116332332809743
3.1981981981981984,-0.5115547738610664
3.203003003003003,-0.5114767995678129
3.207807807807808,-0.5113993079874517
3.2126126126126127,-0.511322296711628
3.2174174174174173,-0.5112457633374596
3.2222222222222223,-0.5111697054676235
3.227027027027027,-0.511094120710385
3.231831831831832,-0.5110190066796992
3.2366366366366366,-0.510944360995246
3.2414414414414416,-0.5108701812824735
3.2462462462462462,-0.5107964651727102
3.2510510510510513,-0.510723210303169
3.255855855855856,-0.5106504143170246
3.2606606606606605,-0.5105780748634784
3.2654654654654656,-0.5105061895978007
3.27027027027027,-0.5104347561813775
3.2750750750750752,-0.5103637722817872
3.27987987987988,-0.510293235572825
3.284684684684685,-0.510223143734571
3.2894894894894895,-0.5101534944534452
3.2942942942942945,-0.5100842854222293
3.299099099099099,-0.5100155143401414
3.3039039039039038,-0.5099471789128722
3.308708708708709,-0.5098792768526312
3.3135135135135134,-0.5098118058781955
3.3183183183183185,-0.5097447637149431
3.323123123123123,-0.509678148094916
3.327927927927928,-0.5096119567568443
3.3327327327327327,-0.5095461874461897
3.337537537537538,-0.5094808379152047
3.3423423423423424,-0.509415905922956
3.347147147147147,-0.5093513892353533
3.351951951951952,-0.5092872856252022
3.3567567567567567,-0.5092235928722569
3.3615615615615617,-0.5091603087632341
3.3663663663663663,-0.5090974310918404
3.3711711711711714,-0.5090349576588289
3.375975975975976,-0.5089728862720351
3.380780780780781,-0.5089112147463852
3.3855855855855856,-0.508849940903953
3.3903903903903903,-0.5087890625739669
3.3951951951951953,-0.5087285775928833
3.4,-0.5086684838043576
3.404804804804805,-0.5086087790593268
3.4096096096096096,-0.5085494612160038
3.4144144144144146,-0.5084905281399161
3.4192192192192192,-0.5084319777039618
3.424024024024024,-0.5083738077883517
3.428828828828829,-0.5083160162807391
3.4336336336336335,-0.5082586010761863
3.4384384384384385,-0.5082015600771845
3.443243243243243,-0.5081448911936917
3.448048048048048,-0.5080885923431666
3.452852852852853,-0.5080326614505734
3.457657657657658,-0.5079770964484012
3.4624624624624625,-0.5079218952766954
3.467267267267267,-0.5078670558830801
3.472072072072072,-0.5078125762227403
3.4768768768768767,-0.5077584542585192
3.481681681681682,-0.5077046879608329
3.4864864864864864,-0.5076512753077775
3.4912912912912915,-0.5075982142851028
3.496096096096096,-0.5075455028862135
3.500900900900901,-0.5074931391122174
3.5057057057057057,-0.5074411209719358
3.5105105105105103,-0.5073894464818955
3.5153153153153154,-0.5073381136663573
3.52012012012012,-0.5072871205573397
3.524924924924925,-0.5072364651945952
3.5297297297297296,-0.5071861456256552
3.5345345345345347,-0.5071361599058354
3.5393393393393393,-0.5070865060982179
3.5441441441441444,-0.5070371822736984
3.548948948948949,-0.5069881865109858
3.5537537537537536,-0.5069395168965861
3.5585585585585586,-0.5068911715248279
3.5633633633633632,-0.5068431484979002
3.5681681681681683,-0.5067954459257832
3.572972972972973,-0.5067480619263458
3.577777777777778,-0.5067009946252554
3.5825825825825826,-0.5066542421560729
3.5873873873873876,-0.5066078026601986
3.592192192192192,-0.5065616742869001
3.596996996996997,-0.5065158551933062
3.601801801801802,-0.5064703435444188
3.6066066066066065,-0.5064251375131043
3.6114114114114115,-0.5063802352801
3.616216216216216,-0.5063356350340262
3.621021021021021,-0.5062913349713681
3.625825825825826,-0.5062473332964952
3.630630630630631,-0.5062036282216547
3.6354354354354355,-0.506160217966938
3.64024024024024,-0.5061171007603538
3.645045045045045,-0.5060742748377586
3.6498498498498497,-0.5060317384428665
3.6546546546546548,-0.5059894898272987
3.6594594594594594,-0.5059475272505041
3.6642642642642644,-0.5059058489798092
3.669069069069069,-0.50586445329041
3.673873873873874,-0.5058233384653263
3.6786786786786787,-0.5057825027954556
3.6834834834834833,-0.5057419445795268
3.6882882882882884,-0.5057016621241112
3.693093093093093,-0.5056616537436125
3.697897897897898,-0.5056219177602714
3.7027027027027026,-0.5055824525041206
3.7075075075075077,-0.5055432563130469
3.7123123123123123,-0.5055043275327135
3.7171171171171173,-0.5054656645165977
3.721921921921922,-0.5054272656259591
3.7267267267267266,-0.5053891292298354
3.7315315315315316,-0.5053512537050567
3.736336336336336,-0.505313637436199
3.7411411411411413,-0.5052762788156018
3.745945945945946,-0.5052391762433377
3.750750750750751,-0.5052023281272399
3.7555555555555555,-0.5051657328828354
3.7603603603603606,-0.5051293889333797
3.765165165165165,-0.5050932947098202
3.76996996996997,-0.5050574486508026
3.774774774774775,-0.5050218492026655
3.7795795795795795,-0.5049864948193794
3.7843843843843845,-0.5049513839625821
3.789189189189189,-0.5049165151015759
3.793993993993994,-0.5048818867132513
3.798798798798799,-0.5048474972821251
3.803603603603604,-0.504813345300338
