R_angstrom,E_UHF_aug-cc-pVTZ_Eh
1.027254509018036,-0.6021179977245659
1.03687374749499,-0.6022160104911454
1.0464929859719438,-0.6022764453098051
1.0561122244488979,-0.6023009766462224
1.0657314629258516,-0.6022912056179734
1.0753507014028056,-0.6022486637513482
1.0849699398797594,-0.6021748165197041
1.0945891783567134,-0.6020710666764775
1.1042084168336672,-0.601938757393816
1.1138276553106212,-0.6017791752179826
1.123446893787575,-0.601593552852379
1.133066132264529,-0.6013830717777064
1.142685370741483,-0.6011488647190699
1.1523046092184368,-0.6008920179692869
1.1619238476953908,-0.6006135735770883
1.1715430861723446,-0.6003145314084879
1.1811623246492986,-0.5999958510893432
1.1907815631262524,-0.5996584538367691
1.2004008016032064,-0.5993032241865368
1.2100200400801602,-0.5989310116233402
1.2196392785571142,-0.5985426321202125
1.229258517034068,-0.5981388695937444
1.238877755511022,-0.5977204772800728
1.2484969939879758,-0.5972881790375144
1.2581162324649298,-0.5968426705809564
1.2677354709418838,-0.5963846206523125
1.2773547094188376,-0.5959146721318198
1.2869739478957916,-0.5954334430938674
1.2965931863727453,-0.5949415278114818
1.3062124248496993,-0.5944394977125494
1.3158316633266531,-0.5939279022913565
1.3254509018036071,-0.5934072699780135
1.335070140280561,-0.5928781089688527
1.344689378757515,-0.5923409080196482
1.354308617234469,-0.5917961372047957
1.3639278557114227,-0.5912442486435157
1.3735470941883767,-0.5906856771957754
1.3831663326653305,-0.5901208411292218
1.3927855711422845,-0.5895501427586738
1.4024048096192383,-0.5889739690598306
1.4120240480961923,-0.5883926922583587
1.421643286573146,-0.5878066703954501
1.4312625250501,-0.5872162478712477
1.440881763527054,-0.5866217559668031
1.4505010020040079,-0.5860235133457006
1.460120240480962,-0.5854218265362374
1.4697394789579157,-0.5848169903947573
1.4793587174348697,-0.5842092885511271
1.4889779559118235,-0.583598993836848
1.4985971943887775,-0.5829863686966461
1.5082164328657313,-0.5823716655839704
1.5178356713426853,-0.5817551273411428
1.5274549098196393,-0.5811369875646792
1.537074148296593,-0.5805174709562508
1.546693386773547,-0.5798967936599434
1.5563126252505008,-0.5792751635861002
1.5659318637274549,-0.5786527807225115
1.5755511022044086,-0.5780298374331369
1.5851703406813626,-0.5774065187450061
1.5947895791583164,-0.5767830026236155
1.6044088176352704,-0.5761594602373834
1.6140280561122244,-0.5755360562113297
1.6236472945891782,-0.5749129488707478
1.6332665330661322,-0.5742902904749378
1.642885771543086,-0.5736682274414986
1.65250501002004,-0.5730469005616231
1.6621242484969938,-0.5724264452066512
1.6717434869739478,-0.5718069915262778
1.6813627254509016,-0.5711886646387854
1.6909819639278556,-0.5705715848135402
1.7006012024048096,-0.5699558676461665
1.7102204408817634,-0.5693416242266376
1.7198396793587174,-0.5687289613006592
1.7294589178356712,-0.5681179814245538
1.7390781563126252,-0.5675087831138721
1.748697394789579,-0.5669014609862232
1.758316633266533,-0.5662961058982704
1.7679358717434868,-0.5656928050773873
1.7775551102204408,-0.5650916422480345
1.7871743486973948,-0.564492697753187
1.7967935871743486,-0.5638960486709457
1.8064128256513026,-0.5633017689265754
1.8160320641282564,-0.5627099294001532
1.8256513026052104,-0.5621205980300195
1.8352705410821641,-0.5615338399120963
1.8448897795591181,-0.5609497173954969
1.854509018036072,-0.5603682901742182
1.864128256513026,-0.5597896153754058
1.87374749498998,-0.5592137476441323
1.8833667334669337,-0.5586407392248589
1.8929859719438877,-0.5580706400397759
1.9026052104208415,-0.5575034977640765
1.9122244488977955,-0.5569393578983037
1.9218436873747493,-0.5563782638379249
1.9314629258517033,-0.5558202569401647
1.941082164328657,-0.5552653765882626
1.950701402805611,-0.5547136602532958
1.9603206412825651,-0.5541651435535022
1.969939879759519,-0.55361986031146
1.979559118236473,-0.5530778426089087
1.9891783567134267,-0.5525391208396349
1.9987975951903807,-0.5520037237602148
2.0084168336673347,-0.5514716785388973
2.0180360721442887,-0.5509430108025555
2.0276553106212423,-0.5504177446820404
2.0372745490981963,-0.5498959028556524
2.0468937875751503,-0.549377506591145
2.0565130260521043,-0.5488625757861276
2.0661322645290583,-0.5483511290070784
2.075751503006012,-0.5478431835268645
2.085370741482966,-0.547338755361012
2.09498997995992,-0.5468378593027445
2.104609218436874,-0.5463405089567155
2.1142284569138274,-0.5458467167717973
2.1238476953907814,-0.5453564940725665
2.1334669338677354,-0.5448698510899617
2.1430861723446895,-0.5443867969909079
2.1527054108216435,-0.5439073399070089
2.162324649298597,-0.5434314869624038
2.171943887775551,-0.5429592443008326
2.181563126252505,-0.5424906171118642
2.191182364729459,-0.5420256096564589
2.200801603206413,-0.5415642252918129
2.2104208416833666,-0.5411064664955133
2.2200400801603206,-0.5406523348891679
2.2296593186372746,-0.5402018312613505
2.2392785571142286,-0.5397549555900116
2.2488977955911826,-0.5393117070644269
2.258517034068136,-0.5388720841065388
2.26813627254509,-0.5384360843919176
2.277755511022044,-0.5380037048701526
2.287374749498998,-0.537574941784934
2.296993987975952,-0.5371497906936087
2.306613226452906,-0.5367282464863875
2.31623246492986,-0.5363103034051552
2.325851703406814,-0.5358959550618955
2.335470941883768,-0.5354851944567682
2.3450901803607214,-0.5350780139958334
2.3547094188376754,-0.5346744055084152
2.3643286573146294,-0.534274360264194
2.3739478957915834,-0.5338778689898906
2.383567134268537,-0.5334849218857031
2.393186372745491,-0.5330955086413935
2.402805611222445,-0.5327096184521218
2.412424849699399,-0.5323272400339152
2.422044088176353,-0.531948361638888
2.4316633266533065,-0.5315729710701693
2.4412825651302605,-0.531201055696528
2.4509018036072145,-0.5308326024667286
2.4605210420841686,-0.5304675979236015
2.470140280561122,-0.5301060282178344
2.479759519038076,-0.5297478791215271
2.48937875751503,-0.5293931360413882
2.498997995991984,-0.5290417840317646
2.508617234468938,-0.5286938078073491
2.5182364729458917,-0.5283491917556065
2.5278557114228457,-0.5280079199490169
2.5374749498997997,-0.527669976156967
2.5470941883767537,-0.5273353438574429
2.5567134268537073,-0.527004006248452
2.5663326653306613,-0.5266759462592161
2.5759519038076153,-0.5263511465610665
2.5855711422845693,-0.5260295895781295
2.5951903807615233,-0.5257112574978056
2.604809619238477,-0.5253961322808971
2.614428857715431,-0.5250841956716354
2.624048096192385,-0.5247754292073857
2.633667334669339,-0.5244698142281334
2.6432865731462925,-0.5241673318857891
2.6529058116232465,-0.5238679631532148
2.6625250501002005,-0.5235716888330878
2.6721442885771545,-0.5232784895664924
2.6817635270541085,-0.522988345841353
2.691382765531062,-0.5227012380006246
2.701002004008016,-0.5224171462502996
2.71062124248497,-0.5221360506672192
2.720240480961924,-0.521857931206646
2.7298597194388776,-0.5215827677097491
2.7394789579158316,-0.5213105399107645
2.7490981963927856,-0.5210412274441019
2.7587174348697396,-0.52077480985118
2.7683366733466936,-0.5205112665871425
2.777955911823647,-0.520250577027406
2.787575150300601,-0.5199927204739869
2.797194388777555,-0.5197376761617474
2.8068136272545092,-0.5194854232644179
2.816432865731463,-0.5192359409004901
2.826052104208417,-0.5189892081389877
2.835671342685371,-0.518745204005041
2.845290581162325,-0.5185039074853655
2.854909819639279,-0.5182652975335835
2.8645290581162324,-0.518029353075396
2.8741482965931864,-0.5177960530136603
2.8837675350701404,-0.5175653762333234
2.8933867735470944,-0.5173373016062136
2.903006012024048,-0.5171118079957451
2.912625250501002,-0.5168888742614871
2.922244488977956,-0.5166684792636189
2.93186372745491,-0.5164506018672919
2.941482965931864,-0.5162352209468433
2.9511022044088175,-0.5160223153899639
2.9607214428857715,-0.5158118641016947
2.9703406813627256,-0.5156038460084194
2.9799599198396796,-0.5153982400616353
2.989579158316633,-0.5151950252417392
2.999198396793587,-0.5149941805616615
3.008817635270541,-0.5147956850704414
3.018436873747495,-0.5145995178566674
3.028056112224449,-0.5144056580519092
3.0376753507014027,-0.5142140848339802
3.0472945891783567,-0.5140247774301868
3.0569138276553107,-0.5138377151204443
3.0665330661322647,-0.5136528772403617
3.0761523046092183,-0.5134702431842033
3.0857715430861723,-0.5132897924078226
3.0953907815631263,-0.5131115044314627
3.1050100200400803,-0.5129353588425558
3.1146292585170343,-0.51276133529839
3.124248496993988,-0.5125894135287259
3.133867735470942,-0.5124195733383561
3.143486973947896,-0.5122517946095924
3.15310621242485,-0.5120860573046739
3.1627254509018035,-0.5119223414680956
3.1723446893787575,-0.5117606272289383
3.1819639278557115,-0.5116008948030492
3.1915831663326655,-0.5114431244951936
3.2012024048096195,-0.5112872967011847
3.210821643286573,-0.5111333919098903
3.220440881763527,-0.5109813907051939
3.230060120240481,-0.51083127376791
3.239679358717435,-0.5106830218776583
3.2492985971943886,-0.510536615914605
3.2589178356713426,-0.51039203686124
3.2685370741482966,-0.5102492658040249
3.2781563126252506,-0.510108283935008
3.2877755511022047,-0.5099690725533912
3.297394789579158,-0.5098316130670308
3.307014028056112,-0.5096958869938816
3.3166332665330662,-0.5095618759633724
3.3262525050100202,-0.5094295617177804
3.335871743486974,-0.5092989261134719
3.345490981963928,-0.5091699511221459
3.355110220440882,-0.5090426188320099
3.364729458917836,-0.5089169114489014
3.37434869739479,-0.5087928112973654
3.3839679358717434,-0.5086703008216423
3.3935871743486974,-0.5085493625866782
3.4032064128256514,-0.5084299792789886
3.4128256513026054,-0.5083121337075887
3.422444889779559,-0.508195808804739
3.432064128256513,-0.5080809876267725
3.441683366733467,-0.507967653354785
3.451302605210421,-0.5078557892952975
3.460921843687375,-0.507745378880917
3.4705410821643286,-0.5076364056708808
3.4801603206412826,-0.5075288533515973
3.4897795591182366,-0.5074227057371447
3.4993987975951906,-0.5073179467697078
3.509018036072144,-0.5072145605199724
3.518637274549098,-0.5071125311874791
3.528256513026052,-0.5070118431009634
3.537875751503006,-0.5069124807185833
3.54749498997996,-0.5068144286281977
3.5571142284569137,-0.5067176715475161
3.5667334669338677,-0.5066221943242897
3.5763527054108217,-0.5065279819363928
3.5859719438877757,-0.5064350194919083
3.5955911823647293,-0.5063432922291862
3.6052104208416833,-0.506252785516816
3.6148296593186373,-0.5061634848536037
3.6244488977955913,-0.5060753758685236
3.6340681362725453,-0.5059884443205833
3.643687374749499,-0.5059026760987163
3.653306613226453,-0.5058180572216103
3.662925851703407,-0.5057345738374956
3.672545090180361,-0.5056522122239342
3.6821643286573145,-0.5055709587875502
3.6917835671342685,-0.5054908000637515
3.7014028056112225,-0.5054117227164152
3.7110220440881765,-0.5053337135375306
3.7206412825651305,-0.5052567594468528
3.730260521042084,-0.5051808474914984
3.739879759519038,-0.5051059648455214
3.749498997995992,-0.5050320988094915
3.759118236472946,-0.5049592368099978
3.7687374749498996,-0.5048873663991924
3.7783567134268536,-0.5048164752542592
3.7879759519038076,-0.5047465511769005
3.7975951903807617,-0.5046775820927841
3.8072144288577157,-0.5046095560509606
3.8168336673346692,-0.5045424612232956
3.8264529058116232,-0.504476285903845
3.8360721442885772,-0.504411018508264
3.8456913827655312,-0.5043466475731341
3.855310621242485,-0.5042831617553423
3.864929859719439,-0.5042205498313953
3.874549098196393,-0.5041588006967324
3.884168336673347,-0.5040979033650372
3.8937875751503004,-0.5040378469675484
3.9034068136272544,-0.5039786207523096
3.9130260521042084,-0.5039202140834569
3.9226452905811624,-0.5038626164404718
3.9322645290581164,-0.503805817417426
3.94188376753507,-0.5037498067222204
3.951503006012024,-0.5036945741758249
3.961122244488978,-0.5036401097114798
3.970741482965932,-0.5035864033739275
3.9803607214428856,-0.5035334453186013
3.9899799599198396,-0.503481225810839
3.9995991983967936,-0.5034297352250541
4.009218436873748,-0.5033789640439621
4.018837675350701,-0.5033289028577017
4.028456913827655,-0.503279542363066
4.038076152304609,-0.5032308733626376
4.047695390781563,-0.5031828867639905
4.057314629258517,-0.5031355735788039
4.066933867735471,-0.5030889249220665
4.076553106212424,-0.5030429320112313
4.086172344689379,-0.502997586165334
4.095791583166332,-0.5029528788041846
4.105410821643287,-0.5029088014475047
4.11503006012024,-0.5028653457140808
4.124649298597194,-0.5028225033208912
4.134268537074148,-0.5027802660822949
4.143887775551102,-0.5027386259091504
4.153507014028055,-0.5026975748079624
4.16312625250501,-0.5026571048800506
4.1727454909819635,-0.5026172083206764
4.182364729458918,-0.5025778774182017
4.1919839679358715,-0.502539104553237
4.201603206412826,-0.5025008821977981
4.2112224448897795,-0.5024632029144444
4.220841683366733,-0.502426059355456
4.2304609218436875,-0.502389444261958
4.240080160320641,-0.5023533504631199
4.2496993987975955,-0.5023177708752711
4.259318637274549,-0.5022826985011019
4.268937875751503,-0.5022481264288037
4.278557114228457,-0.5022140478312558
4.288176352705411,-0.5021804559651823
4.297795591182365,-0.502147344170332
4.307414829659319,-0.5021147058686607
4.317034068136272,-0.5020825345635163
4.326653306613227,-0.5020508238387993
4.33627254509018,-0.5020195673581873
4.345891783567135,-0.5019887588643073
4.355511022044088,-0.5019583921779215
4.365130260521042,-0.5019284611971558
4.374749498997996,-0.5018989598966858
4.38436873747495,-0.5018698823269576
4.393987975951903,-0.5018412226133875
4.403607214428858,-0.5018129749555904
4.413226452905811,-0.5017851336266079
4.422845691382766,-0.501757692972116
4.432464929859719,-0.5017306474096789
4.442084168336673,-0.5017039914279837
4.451703406813627,-0.5016777195860588
4.461322645290581,-0.5016518265125548
4.470941883767535,-0.501626306904976
4.480561122244489,-0.5016011555289352
4.4901803607214426,-0.5015763672174405
4.499799599198397,-0.5015519368701133
4.509418837675351,-0.5015278594525345
4.519038076152305,-0.5015041299954508
4.528657314629259,-0.5014807435940943
4.538276553106212,-0.5014576954074685
4.547895791583167,-0.501434980657643
4.55751503006012,-0.5014125946290453
4.567134268537074,-0.5013905326677621
4.576753507014028,-0.501368790180865
4.586372745490982,-0.5013473626357098
4.595991983967936,-0.5013262455592877
4.60561122244489,-0.501305434537496
4.615230460921843,-0.5012849252145378
4.624849699398798,-0.501264713292197
4.634468937875751,-0.5012447945292291
4.644088176352706,-0.5012251647406859
4.653707414829659,-0.5012058197972826
4.663326653306613,-0.5011867556247327
4.672945891783567,-0.5011679682031488
4.682565130260521,-0.5011494535663883
4.692184368737475,-0.5011312078014392
4.701803607214429,-0.5011132270477925
4.7114228456913825,-0.5010955074968505
4.721042084168337,-0.5010780453912861
4.7306613226452905,-0.5010608370244843
4.740280561122244,-0.501043878739901
4.7498997995991985,-0.5010271669305006
4.759519038076152,-0.5010106980381666
4.7691382765531065,-0.500994468553118
4.77875751503006,-0.5009784750133285
4.788376753507014,-0.5009627140039665
4.797995991983968,-0.5009471821568267
4.807615230460922,-0.5009318761497679
4.817234468937876,-0.5009167927061758
4.82685370741483,-0.500901928594393
4.836472945891783,-0.5008872806271845
4.846092184368738,-0.5008728456611974
4.855711422845691,-0.5008586205964602
4.865330661322646,-0.5008446023757819
4.874949899799599,-0.5008307879843041
4.884569138276553,-0.5008171744489517
4.894188376753507,-0.5008037588379073
4.903807615230461,-0.5007905382601457
4.913426853707414,-0.5007775098648732
4.923046092184369,-0.5007646708410927
4.932665330661322,-0.5007520184170593
4.942284569138277,-0.5007395498598235
4.95190380761523,-0.500727262474737
4.961523046092184,-0.5007151536049825
4.971142284569138,-0.5007032206310849
4.980761523046092,-0.5006914609704636
4.990380761523046,-0.5006798720769513
5.0,-0.5006684514403521
