R_angstrom,E_UHF_aug-cc-pVQZ_Eh
1.4120240480961923,-0.5885998165231981
1.421643286573146,-0.5880149898241196
1.4312625250501,-0.5874257923545969
1.440881763527054,-0.5868325505833873
1.4505010020040079,-0.5862355785851381
1.460120240480962,-0.5856351785267495
1.4697394789579157,-0.585031641133705
1.4793587174348697,-0.5844252461372317
1.4889779559118235,-0.5838162627031553
1.4985971943887775,-0.5832049498432934
1.5082164328657313,-0.5825915568098479
1.5178356713426853,-0.5819763234736431
1.5274549098196393,-0.5813594806869491
1.537074148296593,-0.5807412506309374
1.546693386773547,-0.5801218471491555
1.5563126252505008,-0.5795014760665864
1.5659318637274549,-0.5788803354956673
1.5755511022044086,-0.5782586161291428
1.5851703406813626,-0.5776365015204361
1.5947895791583164,-0.5770141683519596
1.6044088176352704,-0.576391786692021
1.6140280561122244,-0.5757695202402077
1.6236472945891782,-0.5751475265622983
1.6332665330661322,-0.574525957314858
1.642885771543086,-0.5739049584597264
1.65250501002004,-0.57328467046931
1.6621242484969938,-0.5726652285225733
1.6717434869739478,-0.5720467626926464
1.6813627254509016,-0.5714293981260359
1.6909819639278556,-0.5708132552140415
1.7006012024048096,-0.5701984497569479
1.7102204408817634,-0.5695850931209083
1.7198396793587174,-0.5689732923885571
1.7294589178356712,-0.5683631505030332
1.7390781563126252,-0.5677547664063329
1.748697394789579,-0.5671482351720352
1.758316633266533,-0.5665436481327683
1.7679358717434868,-0.5659410930028477
1.7775551102204408,-0.5653406539961923
1.7871743486973948,-0.5647424119399121
1.7967935871743486,-0.5641464443838198
1.8064128256513026,-0.5635528257059698
1.8160320641282564,-0.5629616272146192
1.8256513026052104,-0.5623729172465839
1.8352705410821641,-0.5617867612624251
1.8448897795591181,-0.5612032219383003
1.854509018036072,-0.5606223592549178
1.864128256513026,-0.5600442305835291
1.87374749498998,-0.559468890769083
1.8833667334669337,-0.5588963922108298
1.8929859719438877,-0.5583267849401186
1.9026052104208415,-0.5577601166958356
1.9122244488977955,-0.5571964329973281
1.9218436873747493,-0.556635777214878
1.9314629258517033,-0.5560781906380321
1.941082164328657,-0.555523712541452
1.950701402805611,-0.5549723802487689
1.9603206412825651,-0.5544242291941877
1.969939879759519,-0.5538792929819851
1.979559118236473,-0.5533376034440938
1.9891783567134267,-0.5527991906956099
1.9987975951903807,-0.5522640831884479
2.0084168336673347,-0.551732307763083
2.0180360721442887,-0.5512038896985627
2.0276553106212423,-0.5506788527607607
2.0372745490981963,-0.550157219248845
2.0468937875751503,-0.549639010040287
2.0565130260521043,-0.5491242446341675
2.0661322645290583,-0.5486129411930794
2.075751503006012,-0.5481051165834717
2.085370741482966,-0.5476007864146478
2.09498997995992,-0.5470999650764834
2.104609218436874,-0.546602665775755
2.1142284569138274,-0.5461089005713047
2.1238476953907814,-0.5456186804079893
2.1334669338677354,-0.5451320151495513
2.1430861723446895,-0.544648913610352
2.1527054108216435,-0.5441693835861106
2.162324649298597,-0.5436934318836644
2.171943887775551,-0.5432210643497343
2.181563126252505,-0.5427522858988493
2.191182364729459,-0.5422871005403909
2.200801603206413,-0.5418255114047785
2.2104208416833666,-0.5413675207689495
2.2200400801603206,-0.5409131300809638
2.2296593186372746,-0.5404623399839937
2.2392785571142286,-0.5400151503396107
2.2488977955911826,-0.5395715602503368
2.258517034068136,-0.5391315680816591
2.26813627254509,-0.5386951714833099
2.277755511022044,-0.5382623674101343
2.287374749498998,-0.5378331521422233
2.296993987975952,-0.5374075213045912
2.306613226452906,-0.5369854698863692
2.31623246492986,-0.5365669922594007
2.325851703406814,-0.5361520821964046
2.335470941883768,-0.5357407328887214
2.3450901803607214,-0.535332936963484
2.3547094188376754,-0.5349286865004921
2.3643286573146294,-0.5345279730485597
2.3739478957915834,-0.5341307876415284
2.383567134268537,-0.5337371208138629
2.393186372745491,-0.5333469626158187
2.402805611222445,-0.5329603026283467
2.412424849699399,-0.5325771299775286
2.422044088176353,-0.5321974333487781
2.4316633266533065,-0.5318212010006054
2.4412825651302605,-0.5314484207781015
2.4509018036072145,-0.5310790801261398
2.4605210420841686,-0.5307131661022162
2.470140280561122,-0.5303506653890485
2.479759519038076,-0.5299915643068447
2.48937875751503,-0.5296358488252875
2.498997995991984,-0.5292835045753082
2.508617234468938,-0.5289345168605579
2.5182364729458917,-0.5285888706685995
2.5278557114228457,-0.528246550681931
2.5374749498997997,-0.5279075412886471
2.5470941883767537,-0.5275718265930527
2.5567134268537073,-0.5272393904258037
2.5663326653306613,-0.5269102163540804
2.5759519038076153,-0.5265842876913783
2.5855711422845693,-0.5262615875071419
2.5951903807615233,-0.5259420986361985
2.604809619238477,-0.5256258036880144
2.614428857715431,-0.5253126850557195
2.624048096192385,-0.5250027249249822
2.633667334669339,-0.5246959052826763
2.6432865731462925,-0.5243922079253698
2.6529058116232465,-0.5240916144676717
2.6625250501002005,-0.5237941063503498
2.6721442885771545,-0.5234996648483781
2.6817635270541085,-0.5232082710787236
2.691382765531062,-0.5229199060080146
2.701002004008016,-0.5226345504600611
2.71062124248497,-0.5223521851232287
2.720240480961924,-0.5220727905576453
2.7298597194388776,-0.5217963472022495
2.7394789579158316,-0.5215228353817174
2.7490981963927856,-0.5212522353132626
2.7587174348697396,-0.5209845271132252
2.7683366733466936,-0.5207196908036525
2.777955911823647,-0.5204577063185751
2.787575150300601,-0.5201985535102907
2.797194388777555,-0.5199422121554518
2.8068136272545092,-0.5196886619610305
2.816432865731463,-0.5194378825701575
2.826052104208417,-0.5191898535678474
2.835671342685371,-0.5189445544865702
2.845290581162325,-0.5187019648117237
2.854909819639279,-0.518462063986967
2.8645290581162324,-0.5182248314194448
2.8741482965931864,-0.5179902464848894
2.8837675350701404,-0.517758288532586
2.8933867735470944,-0.5175289368902509
2.903006012024048,-0.5173021708687702
2.912625250501002,-0.5170779697668524
2.922244488977956,-0.516856312875508
2.93186372745491,-0.5166371794824959
2.941482965931864,-0.5164205488766
2.9511022044088175,-0.5162064003518374
2.9607214428857715,-0.5159947132115146
2.9703406813627256,-0.515785466772215
2.9799599198396796,-0.515578640367701
2.989579158316633,-0.5153742133526356
2.999198396793587,-0.5151721651062602
3.008817635270541,-0.5149724750360123
3.018436873747495,-0.5147751225809477
3.028056112224449,-0.5145800872151347
3.0376753507014027,-0.5143873484509321
3.0472945891783567,-0.51419688584222
3.0569138276553107,-0.5140086789874385
3.0665330661322647,-0.5138227075326324
3.0761523046092183,-0.5136389511744196
3.0857715430861723,-0.5134573896627594
3.0953907815631263,-0.5132780028037656
3.1050100200400803,-0.5131007704623878
3.1146292585170343,-0.5129256725649911
3.124248496993988,-0.5127526891018954
3.133867735470942,-0.5125818001298236
3.143486973947896,-0.5124129857743016
3.15310621242485,-0.512246226231948
3.1627254509018035,-0.5120815017727092
3.1723446893787575,-0.5119187927420605
3.1819639278557115,-0.5117580795630894
3.1915831663326655,-0.5115993427385765
3.2012024048096195,-0.5114425628529349
3.210821643286573,-0.5112877205741695
3.220440881763527,-0.5111347966557236
3.230060120240481,-0.5109837719383272
3.239679358717435,-0.5108346273517073
3.2492985971943886,-0.5106873439163035
3.2589178356713426,-0.5105419027449551
3.2685370741482966,-0.5103982850444446
3.2781563126252506,-0.5102564721170968
3.2877755511022047,-0.5101164453622469
3.297394789579158,-0.5099781862777406
3.307014028056112,-0.5098416764612836
3.3166332665330662,-0.5097068976118597
3.3262525050100202,-0.5095738315310402
3.335871743486974,-0.5094424601242431
3.345490981963928,-0.5093127654020033
3.355110220440882,-0.5091847294811398
3.364729458917836,-0.5090583345859423
3.37434869739479,-0.5089335630492362
3.3839679358717434,-0.5088103973135277
3.3935871743486974,-0.5086888199319994
3.4032064128256514,-0.5085688135695071
3.4128256513026054,-0.5084503610035882
3.422444889779559,-0.5083334451253289
3.432064128256513,-0.5082180489403161
3.441683366733467,-0.5081041555694203
3.451302605210421,-0.5079917482496901
3.460921843687375,-0.5078808103350614
3.4705410821643286,-0.5077713252971834
3.4801603206412826,-0.5076632767260536
3.4897795591182366,-0.5075566483307474
3.4993987975951906,-0.5074514239400364
3.509018036072144,-0.5073475875030014
3.518637274549098,-0.5072451230896222
3.528256513026052,-0.5071440148912896
3.537875751503006,-0.5070442472213368
3.54749498997996,-0.506945804515498
3.5571142284569137,-0.506848671332345
3.5667334669338677,-0.50675283235371
3.5763527054108217,-0.5066582723850499
3.5859719438877757,-0.5065649763557716
3.5955911823647293,-0.5064729293195624
3.6052104208416833,-0.5063821164546453
3.6148296593186373,-0.506292523064037
3.6244488977955913,-0.5062041345757543
3.6340681362725453,-0.5061169365429703
3.643687374749499,-0.506030914644207
3.653306613226453,-0.5059460546834025
3.662925851703407,-0.5058623425900213
3.672545090180361,-0.505779764419112
3.6821643286573145,-0.5056983063513021
3.6917835671342685,-0.5056179546928414
3.7014028056112225,-0.5055386958755137
3.7110220440881765,-0.505460516456589
3.7206412825651305,-0.5053834031187507
3.730260521042084,-0.5053073426699437
3.739879759519038,-0.5052323220432378
3.749498997995992,-0.5051583282966338
3.759118236472946,-0.5050853486128801
3.7687374749498996,-0.5050133702992294
3.7783567134268536,-0.504942380787176
3.7879759519038076,-0.5048723676321737
3.7975951903807617,-0.5048033185133354
3.8072144288577157,-0.5047352212330569
3.8168336673346692,-0.5046680637167457
3.8264529058116232,-0.50460183401232
3.8360721442885772,-0.5045365202899197
3.8456913827655312,-0.5044721108414109
3.855310621242485,-0.5044085940799335
3.864929859719439,-0.5043459585394654
3.874549098196393,-0.504284192874314
3.884168336673347,-0.5042232858585843
3.8937875751503004,-0.504163226385703
3.9034068136272544,-0.5041040034677918
3.9130260521042084,-0.5040456062351718
3.9226452905811624,-0.5039880239357175
3.9322645290581164,-0.5039312459342923
3.94188376753507,-0.5038752617121199
3.951503006012024,-0.5038200608661356
3.961122244488978,-0.5037656331083501
3.970741482965932,-0.5037119682651584
3.9803607214428856,-0.5036590562767131
3.9899799599198396,-0.5036068871961505
3.9995991983967936,-0.5035554511889488
4.009218436873748,-0.5035047385322062
4.018837675350701,-0.5034547396138499
4.028456913827655,-0.5034054449319685
4.038076152304609,-0.5033568450939978
4.047695390781563,-0.5033089308160168
4.057314629258517,-0.5032616929219083
4.066933867735471,-0.5032151223426156
4.076553106212424,-0.5031692101153722
4.086172344689379,-0.5031239473828426
4.095791583166332,-0.5030793253923791
4.105410821643287,-0.5030353354951549
4.11503006012024,-0.5029919691453865
4.124649298597194,-0.502949217899481
4.134268537074148,-0.5029070734152064
4.143887775551102,-0.5028655274508673
4.153507014028055,-0.5028245718644666
4.16312625250501,-0.5027841986128325
4.1727454909819635,-0.502744399750789
4.182364729458918,-0.5027051674303173
4.1919839679358715,-0.502666493899648
4.201603206412826,-0.5026283715024724
4.2112224448897795,-0.5025907926770163
4.220841683366733,-0.5025537499552206
4.2304609218436875,-0.5025172359618438
4.240080160320641,-0.5024812434136376
4.2496993987975955,-0.5024457651184395
4.259318637274549,-0.5024107939743249
4.268937875751503,-0.5023763229687437
4.278557114228457,-0.5023423451776281
4.288176352705411,-0.5023088537645641
4.297795591182365,-0.5022758419798988
4.307414829659319,-0.5022433031598801
4.317034068136272,-0.5022112307257918
4.326653306613227,-0.5021796181830992
4.33627254509018,-0.5021484591205848
4.345891783567135,-0.5021177472094847
4.355511022044088,-0.5020874762026395
4.365130260521042,-0.5020576399336303
4.374749498997996,-0.5020282323159488
4.38436873747495,-0.5019992473421239
4.393987975951903,-0.501970679082907
4.403607214428858,-0.5019425216863842
4.413226452905811,-0.5019147693771832
4.422845691382766,-0.5018874164556282
4.432464929859719,-0.5018604572968999
4.442084168336673,-0.5018338863501985
4.451703406813627,-0.5018076981379582
4.461322645290581,-0.5017818872549922
4.470941883767535,-0.5017564483677024
4.480561122244489,-0.5017313762132561
4.4901803607214426,-0.5017066655987947
4.499799599198397,-0.5016823114006265
4.509418837675351,-0.5016583085634341
4.519038076152305,-0.501634652099484
4.528657314629259,-0.501611337087858
4.538276553106212,-0.5015883586736389
4.547895791583167,-0.5015657120671846
4.55751503006012,-0.5015433925433093
4.567134268537074,-0.501521395440576
4.576753507014028,-0.5014997161604957
4.586372745490982,-0.5014783501667943
4.595991983967936,-0.5014572929846719
4.60561122244489,-0.5014365402000605
4.615230460921843,-0.5014160874588829
4.624849699398798,-0.5013959304663334
4.634468937875751,-0.5013760649861576
4.644088176352706,-0.5013564868399494
4.653707414829659,-0.5013371919063898
4.663326653306613,-0.5013181761206186
4.672945891783567,-0.5012994354734855
4.682565130260521,-0.5012809660108938
4.692184368737475,-0.5012627638330635
4.701803607214429,-0.5012448250939279
4.7114228456913825,-0.5012271460003832
4.721042084168337,-0.5012097228117119
4.7306613226452905,-0.5011925518388367
4.740280561122244,-0.501175629443706
4.7498997995991985,-0.5011589520386788
4.759519038076152,-0.5011425160858243
4.7691382765531065,-0.5011263180963352
4.77875751503006,-0.5011103546298726
4.788376753507014,-0.5010946222939705
4.797995991983968,-0.5010791177433952
4.807615230460922,-0.501063837679561
4.817234468937876,-0.5010487788498976
4.82685370741483,-0.5010339380473048
4.836472945891783,-0.5010193121095035
4.846092184368738,-0.5010048979184956
4.855711422845691,-0.5009906923999795
4.865330661322646,-0.5009766925227708
4.874949899799599,-0.5009628952982277
4.884569138276553,-0.5009492977797421
4.894188376753507,-0.5009358970621183
4.903807615230461,-0.5009226902810818
4.913426853707414,-0.5009096746127158
4.923046092184369,-0.5008968472729431
4.932665330661322,-0.5008842055169648
4.942284569138277,-0.50087174663879
4.95190380761523,-0.500859467970695
4.961523046092184,-0.5008473668826834
4.971142284569138,-0.5008354407820546
4.980761523046092,-0.5008236871128322
4.990380761523046,-0.5008121033553213
5.0,-0.5008006870256093
