R_angstrom,E_UHF_aug-cc-pV5Z_Eh
2.4412825651302605,-0.5315289641815641
2.4509018036072145,-0.5311594659919041
2.4605210420841686,-0.530793387582999
2.470140280561122,-0.5304307158982824
2.479759519038076,-0.5300714375212907
2.48937875751503,-0.5297155386870968
2.498997995991984,-0.5293630052935738
2.508617234468938,-0.5290138229123732
2.5182364729458917,-0.5286679767996475
2.5278557114228457,-0.5283254519065257
2.5374749498997997,-0.527986232889458
2.5470941883767537,-0.5276503041202093
2.5567134268537073,-0.5273176496957368
2.5663326653306613,-0.5269882534477831
2.5759519038076153,-0.5266620989523905
2.5855711422845693,-0.5263391695390593
2.5951903807615233,-0.526019448299866
2.604809619238477,-0.5257029180983004
2.614428857715431,-0.5253895615779617
2.624048096192385,-0.525079361171106
2.633667334669339,-0.5247722991069481
2.6432865731462925,-0.5244683574198876
2.6529058116232465,-0.5241675179575005
2.6625250501002005,-0.5238697623884364
2.6721442885771545,-0.5235750722101236
2.6817635270541085,-0.5232834287563154
2.691382765531062,-0.5229948132045377
2.701002004008016,-0.522709206583365
2.71062124248497,-0.5224265897795295
2.720240480961924,-0.5221469435449592
2.7298597194388776,-0.5218702485036248
2.7394789579158316,-0.5215964851582868
2.7490981963927856,-0.5213256338971095
2.7587174348697396,-0.5210576750001206
2.7683366733466936,-0.520792588645616
2.777955911823647,-0.5205303549163542
2.787575150300601,-0.5202709538057182
2.797194388777555,-0.520014365223697
2.8068136272545092,-0.5197605690027853
2.816432865731463,-0.5195095449037499
2.826052104208417,-0.5192612726213355
2.835671342685371,-0.5190157317897641
2.845290581162325,-0.5187729019882297
2.854909819639279,-0.518532762746249
2.8645290581162324,-0.5182952935488476
2.8741482965931864,-0.5180604738417783
2.8837675350701404,-0.517828283036486
2.8933867735470944,-0.5175987005150748
2.903006012024048,-0.5173717056351715
2.912625250501002,-0.5171472777346328
2.922244488977956,-0.5169253961361924
2.93186372745491,-0.5167060401520198
2.941482965931864,-0.5164891890881713
2.9511022044088175,-0.5162748222489718
2.9607214428857715,-0.5160629189412667
2.9703406813627256,-0.5158534584786194
2.9799599198396796,-0.5156464201853546
2.989579158316633,-0.5154417834006533
2.999198396793587,-0.5152395274823679
3.008817635270541,-0.5150396318109395
3.018436873747495,-0.5148420757930674
3.028056112224449,-0.5146468388654226
3.0376753507014027,-0.51445390049818
3.0472945891783567,-0.514263240198537
3.0569138276553107,-0.5140748375141346
3.0665330661322647,-0.5138886720363305
3.0761523046092183,-0.5137047234035178
3.0857715430861723,-0.51352297130422
3.0953907815631263,-0.5133433954802575
3.1050100200400803,-0.5131659757296663
3.1146292585170343,-0.512990691909744
3.124248496993988,-0.5128175239397939
3.133867735470942,-0.5126464518039835
3.143486973947896,-0.5124774555540416
3.15310621242485,-0.5123105153118482
3.1627254509018035,-0.5121456112720515
3.1723446893787575,-0.5119827237045089
3.1819639278557115,-0.511821832956755
3.1915831663326655,-0.5116629194562841
3.2012024048096195,-0.5115059637128878
3.210821643286573,-0.5113509463208252
3.220440881763527,-0.5111978479609751
3.230060120240481,-0.5110466494029343
3.239679358717435,-0.510897331506944
3.2492985971943886,-0.5107498752259438
3.2589178356713426,-0.5106042616073596
3.2685370741482966,-0.5104604717949478
3.2781563126252506,-0.5103184870305457
3.2877755511022047,-0.5101782886557698
3.297394789579158,-0.5100398581136113
3.307014028056112,-0.5099031769500302
3.3166332665330662,-0.5097682268154647
3.3262525050100202,-0.5096349894662338
3.335871743486974,-0.5095034467659918
3.345490981963928,-0.5093735806870408
3.355110220440882,-0.5092453733115523
3.364729458917836,-0.5091188068328605
3.37434869739479,-0.5089938635566238
3.3839679358717434,-0.5088705259019052
3.3935871743486974,-0.5087487764022505
3.4032064128256514,-0.5086285977066977
3.4128256513026054,-0.5085099725807484
3.422444889779559,-0.5083928839072568
3.432064128256513,-0.5082773146873216
3.441683366733467,-0.5081632480410546
3.451302605210421,-0.5080506672083952
3.460921843687375,-0.5079395555498019
3.4705410821643286,-0.507829896546917
3.4801603206412826,-0.50772167380323
3.4897795591182366,-0.50761487104464
3.4993987975951906,-0.507509472119986
3.509018036072144,-0.5074054610015806
3.518637274549098,-0.5073028217856486
3.528256513026052,-0.5072015386927382
3.537875751503006,-0.5071015960681382
3.54749498997996,-0.5070029783821521
3.5571142284569137,-0.5069056702304685
3.5667334669338677,-0.5068096563343855
3.5763527054108217,-0.5067149215410505
3.5859719438877757,-0.5066214508236733
3.5955911823647293,-0.506529229281629
3.6052104208416833,-0.5064382421406449
3.6148296593186373,-0.5063484747528684
3.6244488977955913,-0.506259912596899
3.6340681362725453,-0.5061725412778624
3.643687374749499,-0.5060863465273623
3.653306613226453,-0.5060013142034889
3.662925851703407,-0.5059174302907098
3.672545090180361,-0.5058346808998075
3.6821643286573145,-0.5057530522677581
3.6917835671342685,-0.5056725307575598
3.7014028056112225,-0.5055931028580993
3.7110220440881765,-0.5055147551838894
3.7206412825651305,-0.5054374744749018
3.730260521042084,-0.505361247596284
3.739879759519038,-0.5052860615381018
3.749498997995992,-0.5052119034150113
3.759118236472946,-0.505138760465966
3.7687374749498996,-0.5050666200538712
3.7783567134268536,-0.5049954696652039
3.7879759519038076,-0.5049252969096387
3.7975951903807617,-0.5048560895196278
3.8072144288577157,-0.504787835349992
3.8168336673346692,-0.5047205223774504
3.8264529058116232,-0.5046541387002073
3.8360721442885772,-0.5045886725374147
3.8456913827655312,-0.5045241122286851
3.855310621242485,-0.5044604462336084
3.864929859719439,-0.5043976631311666
3.874549098196393,-0.5043357516192593
3.884168336673347,-0.5042747005140403
3.8937875751503004,-0.5042144987494355
3.9034068136272544,-0.5041551353764896
3.9130260521042084,-0.5040965995627887
3.9226452905811624,-0.504038880591834
3.9322645290581164,-0.5039819678623703
3.94188376753507,-0.5039258508878359
3.951503006012024,-0.5038705192956051
3.961122244488978,-0.5038159628263587
3.970741482965932,-0.5037621713334448
3.9803607214428856,-0.5037091347821097
3.9899799599198396,-0.5036568432488767
3.9995991983967936,-0.503605286920782
4.009218436873748,-0.5035544560946796
4.018837675350701,-0.5035043411765208
4.028456913827655,-0.5034549326805992
4.038076152304609,-0.5034062212288335
4.047695390781563,-0.5033581975499799
4.057314629258517,-0.5033108524789167
4.066933867735471,-0.5032641769558353
4.076553106212424,-0.5032181620255366
4.086172344689379,-0.5031727988365695
4.095791583166332,-0.5031280786405011
4.105410821643287,-0.5030839927911475
4.11503006012024,-0.5030405327437155
4.124649298597194,-0.502997690054055
4.134268537074148,-0.502955456377868
4.143887775551102,-0.502913823469852
4.153507014028055,-0.5028727831829348
4.16312625250501,-0.5028323274674629
4.1727454909819635,-0.5027924483703528
4.182364729458918,-0.5027531380343109
4.1919839679358715,-0.5027143886969858
4.201603206412826,-0.5026761926901775
4.2112224448897795,-0.5026385424389704
4.220841683366733,-0.5026014304609715
4.2304609218436875,-0.5025648493654217
4.240080160320641,-0.5025287918524071
4.2496993987975955,-0.5024932507120189
4.259318637274549,-0.5024582188235316
4.268937875751503,-0.5024236891545706
4.278557114228457,-0.5023896547602993
4.288176352705411,-0.5023561087825726
4.297795591182365,-0.5023230444491089
4.307414829659319,-0.502290455072698
4.317034068136272,-0.5022583340503313
4.326653306613227,-0.5022266748624196
4.33627254509018,-0.5021954710719507
4.345891783567135,-0.5021647163236711
4.355511022044088,-0.5021344043432636
4.365130260521042,-0.5021045289365501
4.374749498997996,-0.5020750839886704
4.38436873747495,-0.5020460634632546
4.393987975951903,-0.5020174614016399
4.403607214428858,-0.5019892719220497
4.413226452905811,-0.5019614892187954
4.422845691382766,-0.501934107561467
4.432464929859719,-0.5019071212941741
4.442084168336673,-0.5018805248347138
4.451703406813627,-0.501854312673777
4.461322645290581,-0.5018284793742078
4.470941883767535,-0.5018030195701834
4.480561122244489,-0.5017779279664423
4.4901803607214426,-0.501753199337545
4.499799599198397,-0.5017288285270234
4.509418837675351,-0.5017048104467321
4.519038076152305,-0.501681140075987
4.528657314629259,-0.5016578124608561
4.538276553106212,-0.5016348227134053
4.547895791583167,-0.5016121660109425
4.55751503006012,-0.501589837595271
4.567134268537074,-0.5015678327719971
4.576753507014028,-0.5015461469097091
4.586372745490982,-0.501524775439335
4.595991983967936,-0.5015037138533966
4.60561122244489,-0.5014829577052591
4.615230460921843,-0.5014625026084819
4.624849699398798,-0.5014423442360258
4.634468937875751,-0.5014224783196605
4.644088176352706,-0.501402900649159
4.653707414829659,-0.5013836070716959
4.663326653306613,-0.5013645934911148
4.672945891783567,-0.5013458558672516
4.682565130260521,-0.5013273902152806
4.692184368737475,-0.5013091926050343
4.701803607214429,-0.5012912591603422
4.7114228456913825,-0.501273586058387
4.721042084168337,-0.5012561695290035
4.7306613226452905,-0.5012390058541304
4.740280561122244,-0.5012220913670578
4.7498997995991985,-0.5012054224518625
4.759519038076152,-0.5011889955427761
4.7691382765531065,-0.5011728071235474
4.77875751503006,-0.5011568537268181
4.788376753507014,-0.5011411319335211
4.797995991983968,-0.5011256383722942
4.807615230460922,-0.501110369718856
4.817234468937876,-0.5010953226954128
4.82685370741483,-0.5010804940700712
4.836472945891783,-0.5010658806562733
4.846092184368738,-0.5010514793122135
4.855711422845691,-0.5010372869402505
4.865330661322646,-0.5010233004863633
4.874949899799599,-0.5010095169395696
4.884569138276553,-0.5009959333314078
4.894188376753507,-0.500982546735353
4.903807615230461,-0.5009693542662943
4.913426853707414,-0.5009563530799876
4.923046092184369,-0.500943540372536
4.932665330661322,-0.5009309133798494
4.942284569138277,-0.5009184693771429
4.95190380761523,-0.5009062056784125
4.961523046092184,-0.500894119635936
4.971142284569138,-0.5008822086397284
4.980761523046092,-0.5008704701171156
4.990380761523046,-0.5008589015321745
5.0,-0.5008475003853012
