R_angstrom,E_RHF_aug-cc-pV5Z_Eh
1.354308617234469,-1.0326239170868905
1.3639278557114227,-1.030746169091222
1.3735470941883767,-1.0288751249915173
1.3831663326653305,-1.0270110159907475
1.3927855711422845,-1.0251540604308575
1.4024048096192383,-1.0233044643706597
1.4120240480961923,-1.0214624221357118
1.421643286573146,-1.0196281168420112
1.4312625250501,-1.017801720894636
1.440881763527054,-1.0159833964633707
1.4505010020040079,-1.0141732959351955
1.460120240480962,-1.0123715623464788
1.4697394789579157,-1.0105783297945194
1.4793587174348697,-1.0087937238303797
1.4889779559118235,-1.007017861833862
1.4985971943887775,-1.005250853370978
1.5082164328657313,-1.0034928005358439
1.5178356713426853,-1.001743798276713
1.5274549098196393,-1.0000039347080825
1.537074148296593,-0.9982732914081217
1.546693386773547,-0.9965519437040069
1.5563126252505008,-0.9948399609441949
1.5659318637274549,-0.9931374067586995
1.5755511022044086,-0.991444339308857
1.5851703406813626,-0.9897608115253086
1.5947895791583164,-0.98808687133697
1.6044088176352704,-0.9864225618889706
1.6140280561122244,-0.984767921752512
1.6236472945891782,-0.9831229851247546
1.6332665330661322,-0.9814877820210508
1.642885771543086,-0.9798623384588148
1.65250501002004,-0.9782466766332717
1.6621242484969938,-0.9766408150864878
1.6717434869739478,-0.9750447688686432
1.6813627254509016,-0.9734585496932553
1.6909819639278556,-0.9718821660850228
1.7006012024048096,-0.9703156235224183
1.7102204408817634,-0.9687589245736572
1.7198396793587174,-0.9672120690271071
1.7294589178356712,-0.9656750540168777
1.7390781563126252,-0.9641478741421414
1.748697394789579,-0.9626305215824003
1.758316633266533,-0.961122986207404
1.7679358717434868,-0.9596252556829622
1.7775551102204408,-0.9581373155719413
1.7871743486973948,-0.9566591494313967
1.7967935871743486,-0.9551907389055105
1.8064128256513026,-0.9537320638148138
1.8160320641282564,-0.9522831022416656
1.8256513026052104,-0.9508438306121599
1.8352705410821641,-0.9494142237749026
1.8448897795591181,-0.9479942550762351
1.854509018036072,-0.9465838964324658
1.864128256513026,-0.9451831183993094
1.87374749498998,-0.9437918902384207
1.8833667334669337,-0.9424101799809137
1.8929859719438877,-0.9410379544886629
1.9026052104208415,-0.9396751795130913
1.9122244488977955,-0.9383218197511858
1.9218436873747493,-0.9369778388995809
1.9314629258517033,-0.935643199706437
1.941082164328657,-0.9343178640210076
1.950701402805611,-0.9330017928413561
1.9603206412825651,-0.931694946360075
1.969939879759519,-0.9303972840082295
1.979559118236473,-0.9291087644974514
1.9891783567134267,-0.9278293458603628
1.9987975951903807,-0.9265589854894853
2.0084168336673347,-0.9252976401743012
2.0180360721442887,-0.9240452661372583
2.0276553106212423,-0.9228018190678393
2.0372745490981963,-0.9215672541558306
2.0468937875751503,-0.9203415261227152
2.0565130260521043,-0.919124589252245
2.0661322645290583,-0.9179163974195477
2.075751503006012,-0.9167169041191909
2.085370741482966,-0.9155260624921462
2.09498997995992,-0.9143438253516037
2.104609218436874,-0.9131701452079394
2.1142284569138274,-0.9120049742924807
2.1238476953907814,-0.9108482645805249
2.1334669338677354,-0.9096999678132522
2.1430861723446895,-0.9085600355190868
2.1527054108216435,-0.9074284190339554
2.162324649298597,-0.9063050695207251
2.171943887775551,-0.9051899379883049
2.181563126252505,-0.904082975309295
2.191182364729459,-0.9029841322376425
2.200801603206413,-0.9018933594252135
2.2104208416833666,-0.9008106074376614
2.2200400801603206,-0.8997358267700377
2.2296593186372746,-0.8986689678614286
2.2392785571142286,-0.8976099811091445
2.2488977955911826,-0.8965588168823881
2.258517034068136,-0.8955154255353359
2.26813627254509,-0.8944797574196943
2.277755511022044,-0.8934517628967766
2.287374749498998,-0.8924313923490443
2.296993987975952,-0.8914185961912856
2.306613226452906,-0.8904133248812505
2.31623246492986,-0.8894155289298566
2.325851703406814,-0.8884251589110082
2.335470941883768,-0.8874421654710639
2.3450901803607214,-0.8864664993377533
2.3547094188376754,-0.88549811132893
2.3643286573146294,-0.8845369523607756
2.3739478957915834,-0.8835829734557086
2.383567134268537,-0.8826361257501087
2.393186372745491,-0.8816963605014047
2.402805611222445,-0.8807636290951806
2.412424849699399,-0.8798378830517389
2.422044088176353,-0.87891907403247
2.4316633266533065,-0.8780071538459215
2.4412825651302605,-0.877102074453622
2.4509018036072145,-0.8762037879756188
2.4605210420841686,-0.8753122466956929
2.470140280561122,-0.8744274030664908
2.479759519038076,-0.8735492097142473
2.48937875751503,-0.8726776194433981
2.498997995991984,-0.8718125852408921
2.508617234468938,-0.8709540602803807
2.5182364729458917,-0.8701019979261777
2.5278557114228457,-0.8692563517367913
2.5374749498997997,-0.8684170754687563
2.5470941883767537,-0.8675841230798316
2.5567134268537073,-0.8667574487321801
2.5663326653306613,-0.8659370067954237
2.5759519038076153,-0.865122751849505
2.5855711422845693,-0.8643146386873266
2.5951903807615233,-0.8635126223173661
2.604809619238477,-0.8627166579659884
2.614428857715431,-0.861926701079742
2.624048096192385,-0.8611427073275062
2.633667334669339,-0.8603646326023718
2.6432865731462925,-0.8595924330236147
2.6529058116232465,-0.8588260649383441
2.6625250501002005,-0.858065484923227
2.6721442885771545,-0.8573106497858458
2.6817635270541085,-0.8565615165662737
2.691382765531062,-0.85581804253822
2.701002004008016,-0.855080185210342
2.71062124248497,-0.854347902327276
2.720240480961924,-0.8536211518706741
2.7298597194388776,-0.8528998920601092
2.7394789579158316,-0.8521840813539645
2.7490981963927856,-0.8514736784500958
2.7587174348697396,-0.8507686422865818
2.7683366733466936,-0.8500689320423327
2.777955911823647,-0.8493745071375072
2.787575150300601,-0.8486853272341036
2.797194388777555,-0.8480013522362857
2.8068136272545092,-0.8473225422907121
2.816432865731463,-0.846648857786765
2.826052104208417,-0.8459802593568262
2.835671342685371,-0.845316707876372
2.845290581162325,-0.844658164464051
2.854909819639279,-0.844004590481769
2.8645290581162324,-0.8433559475346131
2.8741482965931864,-0.8427121974708336
2.8837675350701404,-0.8420733023817184
2.8933867735470944,-0.8414392246013898
2.903006012024048,-0.8408099267066851
2.912625250501002,-0.840185371516849
2.922244488977956,-0.8395655220932597
2.93186372745491,-0.8389503417390791
2.941482965931864,-0.8383397939989274
2.9511022044088175,-0.8377338426584795
2.9607214428857715,-0.8371324517439807
2.9703406813627256,-0.8365355855218451
2.9799599198396796,-0.835943208498056
2.989579158316633,-0.8353552854177223
2.999198396793587,-0.8347717812644845
3.008817635270541,-0.83419266125985
3.018436873747495,-0.8336178908626989
3.028056112224449,-0.8330474357684912
3.0376753507014027,-0.8324812619086924
3.0472945891783567,-0.8319193354500043
3.0569138276553107,-0.8313616227936969
3.0665330661322647,-0.830808090574766
3.0761523046092183,-0.8302587056612786
3.0857715430861723,-0.8297134351534633
3.0953907815631263,-0.8291722463829594
3.1050100200400803,-0.828635106911934
3.1146292585170343,-0.8281019845322959
3.124248496993988,-0.8275728472647353
3.133867735470942,-0.8270476633578869
3.143486973947896,-0.826526401287421
3.15310621242485,-0.8260090297550473
3.1627254509018035,-0.8254955176876715
3.1723446893787575,-0.8249858342363814
3.1819639278557115,-0.8244799487754713
3.1915831663326655,-0.8239778309014905
3.2012024048096195,-0.82347945043221
3.210821643286573,-0.8229847774056389
3.220440881763527,-0.8224937820789849
3.230060120240481,-0.8220064349276786
3.239679358717435,-0.8215227066441882
3.2492985971943886,-0.8210425681371543
3.2589178356713426,-0.8205659905302051
3.2685370741482966,-0.8200929451608563
3.2781563126252506,-0.8196234035795851
3.2877755511022047,-0.8191573375485852
3.297394789579158,-0.8186947190407504
3.307014028056112,-0.8182355202385582
3.3166332665330662,-0.8177797135329725
3.3262525050100202,-0.8173272715222806
3.335871743486974,-0.8168781670110534
3.345490981963928,-0.8164323730089573
3.355110220440882,-0.815989862729641
3.364729458917836,-0.8155506095896177
3.37434869739479,-0.8151145872071034
3.3839679358717434,-0.8146817694009079
3.3935871743486974,-0.8142521301892561
3.4032064128256514,-0.8138256437886664
3.4128256513026054,-0.8134022846127533
3.422444889779559,-0.8129820272711705
3.432064128256513,-0.8125648465683452
3.441683366733467,-0.812150717502401
3.451302605210421,-0.8117396152639778
3.460921843687375,-0.811331515235052
3.4705410821643286,-0.8109263929878117
3.4801603206412826,-0.8105242242834709
3.4897795591182366,-0.810124985071131
3.4993987975951906,-0.8097286514866007
3.509018036072144,-0.8093351998512355
3.518637274549098,-0.8089446066708221
3.528256513026052,-0.8085568486343389
3.537875751503006,-0.8081719026128914
3.54749498997996,-0.8077897456584722
3.5571142284569137,-0.8074103550028422
3.5667334669338677,-0.807033708056413
3.5763527054108217,-0.8066597824070021
3.5859719438877757,-0.8062885558187691
3.5955911823647293,-0.8059200062310152
3.6052104208416833,-0.8055541117570616
3.6148296593186373,-0.8051908506830975
3.6244488977955913,-0.8048302014670237
3.6340681362725453,-0.804472142737316
3.643687374749499,-0.8041166532919064
3.653306613226453,-0.803763712097039
3.662925851703407,-0.803413298286114
3.672545090180361,-0.8030653911585839
3.6821643286573145,-0.8027199701788441
3.6917835671342685,-0.802377014975044
3.7014028056112225,-0.8020365053380449
3.7110220440881765,-0.8016984212202463
3.7206412825651305,-0.8013627427345114
3.730260521042084,-0.8010294501530202
3.739879759519038,-0.800698523906213
3.749498997995992,-0.8003699445816441
3.759118236472946,-0.8000436929229038
3.7687374749498996,-0.7997197498285217
3.7783567134268536,-0.7993980963508929
3.7879759519038076,-0.7990787136951628
3.7975951903807617,-0.7987615832181807
3.8072144288577157,-0.7984466864273818
3.8168336673346692,-0.7981340049797618
3.8264529058116232,-0.7978235206807878
3.8360721442885772,-0.7975152154833371
3.8456913827655312,-0.7972090714866131
3.855310621242485,-0.7969050709351605
3.864929859719439,-0.7966031962177547
3.874549098196393,-0.7963034298663805
3.884168336673347,-0.7960057545552057
3.8937875751503004,-0.7957101530995302
3.9034068136272544,-0.7954166084547718
3.9130260521042084,-0.7951251037154479
3.9226452905811624,-0.7948356221141358
3.9322645290581164,-0.7945481470204717
3.94188376753507,-0.7942626619401694
3.951503006012024,-0.793979150514009
3.961122244488978,-0.7936975965168087
3.970741482965932,-0.7934179838564649
3.9803607214428856,-0.7931402965729866
3.9899799599198396,-0.7928645188374714
3.9995991983967936,-0.7925906349511678
4.009218436873748,-0.7923186293445005
4.018837675350701,-0.7920484865761207
4.028456913827655,-0.7917801913319036
4.038076152304609,-0.7915137284240723
4.047695390781563,-0.7912490827902147
4.057314629258517,-0.7909862394923173
4.066933867735471,-0.7907251837158937
4.076553106212424,-0.7904659007690269
4.086172344689379,-0.790208376081452
4.095791583166332,-0.7899525952036357
4.105410821643287,-0.7896985438059073
4.11503006012024,-0.7894462076774983
4.124649298597194,-0.7891955727256756
4.134268537074148,-0.7889466249748749
4.143887775551102,-0.7886993505657709
4.153507014028055,-0.7884537357544519
4.16312625250501,-0.7882097669114934
4.1727454909819635,-0.7879674305211226
4.182364729458918,-0.7877267131803661
4.1919839679358715,-0.7874876015981674
4.201603206412826,-0.7872500825945584
4.2112224448897795,-0.787014143099811
4.220841683366733,-0.7867797701536225
4.2304609218436875,-0.7865469509042385
4.240080160320641,-0.7863156726076402
4.2496993987975955,-0.7860859226267991
4.259318637274549,-0.785857688430721
4.268937875751503,-0.7856309575937903
4.278557114228457,-0.785405717794845
4.288176352705411,-0.7851819568164624
4.297795591182365,-0.7849596625441262
4.307414829659319,-0.7847388229654408
4.317034068136272,-0.7845194261693667
4.326653306613227,-0.7843014603454337
4.33627254509018,-0.7840849137829944
4.345891783567135,-0.7838697748704195
4.355511022044088,-0.7836560320943751
4.365130260521042,-0.7834436740390411
4.374749498997996,-0.7832326893853876
4.38436873747495,-0.7830230669104067
4.393987975951903,-0.7828147954864093
4.403607214428858,-0.7826078640802271
4.413226452905811,-0.782402261752557
4.422845691382766,-0.7821979776571795
4.432464929859719,-0.7819950010402898
4.442084168336673,-0.7817933212397477
4.451703406813627,-0.7815929276843565
4.461322645290581,-0.7813938098931932
4.470941883767535,-0.7811959574749028
4.480561122244489,-0.7809993601269749
4.4901803607214426,-0.7808040076350904
4.499799599198397,-0.7806098898723663
4.509418837675351,-0.7804169967987605
4.519038076152305,-0.7802253184603469
4.528657314629259,-0.780034844988617
4.538276553106212,-0.7798455665998703
4.547895791583167,-0.7796574735944877
4.55751503006012,-0.7794705563563074
4.567134268537074,-0.7792848053519557
4.576753507014028,-0.7791002111301751
4.586372745490982,-0.7789167643212085
4.595991983967936,-0.7787344556361222
4.60561122244489,-0.7785532758661793
4.615230460921843,-0.7783732158822008
4.624849699398798,-0.7781942666338785
4.634468937875751,-0.7780164191492522
4.644088176352706,-0.7778396645339731
4.653707414829659,-0.7776639939707457
4.663326653306613,-0.777489398718668
4.672945891783567,-0.7773158701126135
4.682565130260521,-0.7771433995626613
4.692184368737475,-0.7769719785534457
4.701803607214429,-0.7768015986435327
4.7114228456913825,-0.7766322514648751
4.721042084168337,-0.7764639287221407
4.7306613226452905,-0.7762966221921805
4.740280561122244,-0.7761303237233586
4.7498997995991985,-0.7759650252350422
4.759519038076152,-0.7758007187169562
4.7691382765531065,-0.7756373962286165
4.77875751503006,-0.7754750498987306
4.788376753507014,-0.7753136719246904
4.797995991983968,-0.7751532545718374
4.807615230460922,-0.7749937901730767
4.817234468937876,-0.774835271128204
4.82685370741483,-0.7746776899033267
4.836472945891783,-0.7745210390303574
4.846092184368738,-0.7743653111064042
4.855711422845691,-0.7742104987932497
4.865330661322646,-0.7740565948167762
4.874949899799599,-0.7739035919664075
4.884569138276553,-0.7737514830945595
4.894188376753507,-0.7736002611161346
4.903807615230461,-0.7734499190079276
4.913426853707414,-0.7733004498081107
4.923046092184369,-0.7731518466156966
4.932665330661322,-0.7730041025899934
4.942284569138277,-0.7728572109500829
4.95190380761523,-0.772711164974306
4.961523046092184,-0.7725659579997244
4.971142284569138,-0.7724215834215804
4.980761523046092,-0.7722780346928133
4.990380761523046,-0.7721353053235164
5.0,-0.7719933888804775
