R_angstrom,E_RHF_aug-cc-pVQZ_Eh
1.0753507014028056,-1.0882121274078003
1.0849699398797594,-1.0863291669140518
1.0945891783567134,-1.084436513781127
1.1042084168336672,-1.0825352253668865
1.1138276553106212,-1.0806263065405348
1.123446893787575,-1.0787107123574389
1.133066132264529,-1.0767893505828636
1.142685370741483,-1.0748630840723663
1.1523046092184368,-1.0729327330182195
1.1619238476953908,-1.070999077070046
1.1715430861723446,-1.0690628573369485
1.1811623246492986,-1.0671247782778543
1.1907815631262524,-1.06518550948808
1.2004008016032064,-1.0632456873872045
1.2100200400801602,-1.061305916814752
1.2196392785571142,-1.0593667725398395
1.229258517034068,-1.0574288006883794
1.238877755511022,-1.0554925200957759
1.2484969939879758,-1.0535584235860802
1.2581162324649298,-1.0516269791852928
1.2677354709418838,-1.0496986312708105
1.2773547094188376,-1.047773801662446
1.2869739478957916,-1.045852890656767
1.2965931863727453,-1.0439362780103432
1.3062124248496993,-1.0420243238727576
1.3158316633266531,-1.0401173696752575
1.3254509018036071,-1.0382157389740692
1.335070140280561,-1.0363197382546627
1.344689378757515,-1.0344296576962897
1.354308617234469,-1.032545771902036
1.3639278557114227,-1.0306683405931127
1.3735470941883767,-1.0287976092722169
1.3831663326653305,-1.0269338098559204
1.3927855711422845,-1.0250771612789684
1.4024048096192383,-1.023227870070784
1.4120240480961923,-1.0213861309068828
1.421643286573146,-1.0195521271353205
1.4312625250501,-1.0177260312804086
1.440881763527054,-1.0159080055243348
1.4505010020040079,-1.0140982021674967
1.460120240480962,-1.0122967640691876
1.4697394789579157,-1.010503825069135
1.4793587174348697,-1.0087195103905384
1.4889779559118235,-1.0069439370259554
1.4985971943887775,-1.0051772141063198
1.5082164328657313,-1.0034194432535641
1.5178356713426853,-1.0016707189185592
1.5274549098196393,-0.9999311287036508
1.537074148296593,-0.9982007536709738
1.546693386773547,-0.9964796686376396
1.5563126252505008,-0.9947679424565282
1.5659318637274549,-0.9930656382862995
1.5755511022044086,-0.9913728138470731
1.5851703406813626,-0.9896895216659317
1.5947895791583164,-0.9880158093103942
1.6044088176352704,-0.9863517196114576
1.6140280561122244,-0.9846972908760137
1.6236472945891782,-0.9830525570889532
1.6332665330661322,-0.9814175481068133
1.642885771543086,-0.9797922898413519
1.65250501002004,-0.9781768044347459
1.6621242484969938,-0.9765711104265493
1.6717434869739478,-0.974975222913092
1.6813627254509016,-0.9733891536989501
1.6909819639278556,-0.9718129114417218
1.7006012024048096,-0.9702465017899763
1.7102204408817634,-0.9686899275151214
1.7198396793587174,-0.9671431886371449
1.7294589178356712,-0.9656062825449163
1.7390781563126252,-0.9640792041111639
1.748697394789579,-0.9625619458027562
1.758316633266533,-0.9610544977858649
1.7679358717434868,-0.9595568480274048
1.7775551102204408,-0.9580689823919166
1.7871743486973948,-0.9565908847347775
1.7967935871743486,-0.9551225369916674
1.8064128256513026,-0.9536639192647716
1.8160320641282564,-0.9522150099055785
1.8256513026052104,-0.9507757855945007
1.8352705410821641,-0.9493462214178479
1.8448897795591181,-0.9479262909416424
1.854509018036072,-0.946515966282945
1.864128256513026,-0.9451152181785546
1.87374749498998,-0.943724016051114
1.8833667334669337,-0.9423423280729482
1.8929859719438877,-0.9409701212275128
1.9026052104208415,-0.9396073613685715
1.9122244488977955,-0.9382540132771702
1.9218436873747493,-0.936910040716592
1.9314629258517033,-0.9355754064851916
1.941082164328657,-0.934250072467123
1.950701402805611,-0.932933999681445
1.9603206412825651,-0.9316271483289343
1.969939879759519,-0.9303294778373421
1.979559118236473,-0.9290409469048374
1.9891783567134267,-0.9277615135416665
1.9987975951903807,-0.9264911351102358
2.0084168336673347,-0.9252297683634604
2.0180360721442887,-0.9239773694816673
2.0276553106212423,-0.9227338941080684
2.0372745490981963,-0.9214992973825707
2.0468937875751503,-0.9202735339744154
2.0565130260521043,-0.9190565581133078
2.0661322645290583,-0.9178483236194814
2.075751503006012,-0.9166487839323095
2.085370741482966,-0.9154578921377984
2.09498997995992,-0.9142756009951309
2.104609218436874,-0.9131018629617825
2.1142284569138274,-0.9119366302180003
2.1238476953907814,-0.9107798546898839
2.1334669338677354,-0.9096314880719075
2.1430861723446895,-0.9084914818481954
2.1527054108216435,-0.9073597873131318
2.162324649298597,-0.906236355591127
2.171943887775551,-0.9051211376554726
2.181563126252505,-0.9040140843465159
2.191182364729459,-0.9029151463891185
2.200801603206413,-0.9018242744094018
2.2104208416833666,-0.9007414189507299
2.2200400801603206,-0.8996665304891871
2.2296593186372746,-0.8985995594483223
2.2392785571142286,-0.8975404562134286
2.2488977955911826,-0.8964891711450728
2.258517034068136,-0.8954456545922711
2.26813627254509,-0.8944098569049186
2.277755511022044,-0.8933817284459457
2.287374749498998,-0.8923612196027726
2.296993987975952,-0.8913482807984361
2.306613226452906,-0.8903428625021925
2.31623246492986,-0.889344915239686
2.325851703406814,-0.88835438960267
2.335470941883768,-0.8873712362584232
2.3450901803607214,-0.8863954059585782
2.3547094188376754,-0.8854268495477873
2.3643286573146294,-0.8844655179718457
2.3739478957915834,-0.8835113622855056
2.383567134268537,-0.8825643336600548
2.393186372745491,-0.8816243833903084
2.402805611222445,-0.8806914629016033
2.412424849699399,-0.8797655237562276
2.422044088176353,-0.8788465176596363
2.4316633266533065,-0.8779343964664144
2.4412825651302605,-0.877029112185894
2.4509018036072145,-0.8761306169875759
2.4605210420841686,-0.875238863206187
2.470140280561122,-0.8743538033466383
2.479759519038076,-0.8734753900886129
2.48937875751503,-0.8726035762909325
2.498997995991984,-0.8717383149958285
2.508617234468938,-0.8708795594328596
2.5182364729458917,-0.8700272630226543
2.5278557114228457,-0.8691813793805496
2.5374749498997997,-0.868341862319882
2.5470941883767537,-0.8675086658553004
2.5567134268537073,-0.8666817442057009
2.5663326653306613,-0.8658610517971214
2.5759519038076153,-0.8650465432654835
2.5855711422845693,-0.8642381734590838
2.5951903807615233,-0.8634358974410388
2.604809619238477,-0.8626396704915696
2.614428857715431,-0.8618494481101057
2.624048096192385,-0.861065186017304
2.633667334669339,-0.860286840156985
2.6432865731462925,-0.8595143666978203
2.6529058116232465,-0.8587477220350668
2.6625250501002005,-0.8579868627921138
2.6721442885771545,-0.8572317458219096
2.6817635270541085,-0.8564823282083476
2.691382765531062,-0.8557385672675244
2.701002004008016,-0.8550004205488758
2.71062124248497,-0.8542678458363737
2.720240480961924,-0.853540801149413
2.7298597194388776,-0.8528192447438101
2.7394789579158316,-0.8521031351126497
2.7490981963927856,-0.8513924309870557
2.7587174348697396,-0.8506870913369079
2.7683366733466936,-0.8499870753715129
2.777955911823647,-0.8492923425401018
2.787575150300601,-0.8486028525324467
2.797194388777555,-0.8479185652792693
2.8068136272545092,-0.8472394409526067
2.816432865731463,-0.8465654399662197
2.826052104208417,-0.8458965229758181
2.835671342685371,-0.8452326508793286
2.845290581162325,-0.8445737848170504
2.854909819639279,-0.8439198861717991
2.8645290581162324,-0.8432709165689609
2.8741482965931864,-0.8426268378765611
2.8837675350701404,-0.8419876122052121
2.8933867735470944,-0.8413532019080425
2.903006012024048,-0.840723569580649
2.912625250501002,-0.8400986780608802
2.922244488977956,-0.8394784904286767
2.93186372745491,-0.8388629700058319
2.941482965931864,-0.8382520803557046
2.9511022044088175,-0.8376457852829153
2.9607214428857715,-0.8370440488329953
2.9703406813627256,-0.8364468352919705
2.9799599198396796,-0.8358541091859699
2.989579158316633,-0.8352658352807371
2.999198396793587,-0.8346819785811075
3.008817635270541,-0.8341025043305436
3.018436873747495,-0.8335273780104893
3.028056112224449,-0.8329565653398384
3.0376753507014027,-0.8323900322742251
3.0472945891783567,-0.8318277450054803
3.0569138276553107,-0.8312696699607948
3.0665330661322647,-0.8307157738021027
3.0761523046092183,-0.8301660234253241
3.0857715430861723,-0.8296203859595477
3.0953907815631263,-0.8290788287662362
3.1050100200400803,-0.8285413194384655
3.1146292585170343,-0.8280078257999985
3.124248496993988,-0.8274783159044226
3.133867735470942,-0.8269527580342875
3.143486973947896,-0.8264311207001851
3.15310621242485,-0.8259133726397685
3.1627254509018035,-0.8253994828168436
3.1723446893787575,-0.8248894204203631
3.1819639278557115,-0.8243831548634408
3.1915831663326655,-0.8238806557823619
3.2012024048096195,-0.8233818930354907
3.210821643286573,-0.8228868367023063
3.220440881763527,-0.822395457082305
3.230060120240481,-0.8219077246939116
3.239679358717435,-0.82142361027343
3.2492985971943886,-0.8209430847739159
3.2589178356713426,-0.8204661193641153
3.2685370741482966,-0.819992685427276
3.2781563126252506,-0.8195227545600685
3.2877755511022047,-0.8190562985714206
3.297394789579158,-0.8185932894814196
3.307014028056112,-0.8181336995200404
3.3166332665330662,-0.8176775011261377
3.3262525050100202,-0.8172246669461388
3.335871743486974,-0.8167751698329451
3.345490981963928,-0.8163289828447312
3.355110220440882,-0.8158860792437388
3.364729458917836,-0.8154464324951101
3.37434869739479,-0.8150100162656476
3.3839679358717434,-0.8145768044226864
3.3935871743486974,-0.8141467710328218
3.4032064128256514,-0.8137198903607219
3.4128256513026054,-0.8132961368679594
3.422444889779559,-0.8128754852117264
3.432064128256513,-0.8124579102437184
3.441683366733467,-0.8120433870088032
3.451302605210421,-0.8116318907439215
3.460921843687375,-0.811223396876811
3.4705410821643286,-0.8108178810248119
3.4801603206412826,-0.8104153189936408
3.4897795591182366,-0.8100156867762065
3.4993987975951906,-0.80961896055136
3.509018036072144,-0.8092251166827418
3.518637274549098,-0.8088341317175408
3.528256513026052,-0.8084459823852808
3.537875751503006,-0.8080606455966606
3.54749498997996,-0.8076780984422942
3.5571142284569137,-0.8072983181915739
3.5667334669338677,-0.8069212822914877
3.5763527054108217,-0.806546968365378
3.5859719438877757,-0.8061753542117895
3.5955911823647293,-0.8058064178032954
3.6052104208416833,-0.8054401372853294
3.6148296593186373,-0.8050764909749828
3.6244488977955913,-0.8047154573598924
3.6340681362725453,-0.8043570150970344
3.643687374749499,-0.8040011430116294
3.653306613226453,-0.8036478200959303
3.662925851703407,-0.803297025508129
3.672545090180361,-0.8029487385712083
3.6821643286573145,-0.8026029387718219
3.6917835671342685,-0.80225960575917
3.7014028056112225,-0.8019187193438719
3.7110220440881765,-0.8015802594968966
3.7206412825651305,-0.8012442063484133
3.730260521042084,-0.8009105401867582
3.739879759519038,-0.8005792414572798
3.749498997995992,-0.8002502907613207
3.759118236472946,-0.7999236688551182
3.7687374749498996,-0.7995993566487606
3.7783567134268536,-0.7992773352051135
3.7879759519038076,-0.7989575857387724
3.7975951903807617,-0.7986400896150521
3.8072144288577157,-0.7983248283488995
3.8168336673346692,-0.7980117836039587
3.8264529058116232,-0.797700937191431
3.8360721442885772,-0.7973922710691894
3.8456913827655312,-0.797085767340703
3.855310621242485,-0.7967814082540667
3.864929859719439,-0.7964791762010098
3.874549098196393,-0.7961790537159263
3.884168336673347,-0.7958810234748791
3.8937875751503004,-0.7955850682947019
3.9034068136272544,-0.7952911711319511
3.9130260521042084,-0.7949993150820329
3.9226452905811624,-0.7947094833782177
3.9322645290581164,-0.7944216593907221
3.94188376753507,-0.7941358266257809
3.951503006012024,-0.7938519687247196
3.961122244488978,-0.7935700694630536
3.970741482965932,-0.7932901127495553
3.9803607214428856,-0.7930120826253819
3.9899799599198396,-0.7927359632631286
3.9995991983967936,-0.7924617389660045
4.009218436873748,-0.792189394166912
4.018837675350701,-0.7919189134275617
4.028456913827655,-0.7916502814376041
4.038076152304609,-0.7913834830137508
4.047695390781563,-0.7911185030989638
4.057314629258517,-0.790855326761506
4.066933867735471,-0.7905939391941598
4.076553106212424,-0.7903343257133566
4.086172344689379,-0.7900764717582979
4.095791583166332,-0.7898203628901634
4.105410821643287,-0.7895659847912353
4.11503006012024,-0.7893133232640924
4.124649298597194,-0.7890623642307358
4.134268537074148,-0.7888130937317752
4.143887775551102,-0.7885654979256487
4.153507014028055,-0.7883195630877521
4.16312625250501,-0.7880752756096094
4.1727454909819635,-0.7878326219980907
4.182364729458918,-0.7875915888745609
4.1919839679358715,-0.7873521629741086
4.201603206412826,-0.787114331144697
4.2112224448897795,-0.786878080346369
4.220841683366733,-0.7866433976504421
4.2304609218436875,-0.7864102702386511
4.240080160320641,-0.7861786854024744
4.2496993987975955,-0.7859486305421663
4.259318637274549,-0.7857200931660633
4.268937875751503,-0.7854930608897682
4.278557114228457,-0.7852675214352856
4.288176352705411,-0.785043462630308
4.297795591182365,-0.7848208724073669
4.307414829659319,-0.7845997388030543
4.317034068136272,-0.7843800499571991
4.326653306613227,-0.784161794112117
4.33627254509018,-0.783944959611776
4.345891783567135,-0.783729534901014
4.355511022044088,-0.7835155085247535
4.365130260521042,-0.7833028691272073
4.374749498997996,-0.7830916054510619
4.38436873747495,-0.782881706336731
4.393987975951903,-0.7826731607215471
4.403607214428858,-0.7824659576389321
4.413226452905811,-0.7822600862176543
4.422845691382766,-0.7820555356810621
4.432464929859719,-0.7818522953462366
4.442084168336673,-0.7816503546232437
4.451703406813627,-0.7814497030143239
4.461322645290581,-0.781250330113153
4.470941883767535,-0.7810522256040244
4.480561122244489,-0.7808553792610935
4.4901803607214426,-0.7806597809475662
4.499799599198397,-0.7804654206149605
4.509418837675351,-0.7802722883023056
4.519038076152305,-0.780080374135378
4.528657314629259,-0.7798896683259475
4.538276553106212,-0.7797001611709623
4.547895791583167,-0.7795118430518528
4.55751503006012,-0.7793247044336863
4.567134268537074,-0.7791387358644897
4.576753507014028,-0.778953927974418
4.586372745490982,-0.7787702714750606
4.595991983967936,-0.7785877571586374
4.60561122244489,-0.7784063758972928
4.615230460921843,-0.778226118642316
4.624849699398798,-0.778046976423433
4.634468937875751,-0.7778689403480241
4.644088176352706,-0.7776920016004537
4.653707414829659,-0.7775161514412665
4.663326653306613,-0.7773413812065182
4.672945891783567,-0.777167682307031
4.682565130260521,-0.7769950462276863
4.692184368737475,-0.7768234645266776
4.701803607214429,-0.7766529288348634
4.7114228456913825,-0.7764834308550058
4.721042084168337,-0.7763149623611278
4.7306613226452905,-0.7761475151977726
4.740280561122244,-0.7759810812793128
4.7498997995991985,-0.7758156525893285
4.759519038076152,-0.775651221179894
4.7691382765531065,-0.7754877791708655
4.77875751503006,-0.7753253187492997
4.788376753507014,-0.7751638321687265
4.797995991983968,-0.7750033117485386
4.807615230460922,-0.7748437498733274
4.817234468937876,-0.7746851389922191
4.82685370741483,-0.7745274716183075
4.836472945891783,-0.7743707403279545
4.846092184368738,-0.7742149377601852
4.855711422845691,-0.7740600566161198
4.865330661322646,-0.7739060896583184
4.874949899799599,-0.7737530297101806
4.884569138276553,-0.7736008696553782
4.894188376753507,-0.7734496024372516
4.903807615230461,-0.7732992210582033
4.913426853707414,-0.7731497185791909
4.923046092184369,-0.7730010881190795
4.932665330661322,-0.7728533228541223
4.942284569138277,-0.7727064160174368
4.95190380761523,-0.7725603608984059
4.961523046092184,-0.7724151508421206
4.971142284569138,-0.772270779248944
4.980761523046092,-0.7721272395738906
4.990380761523046,-0.771984525326145
5.0,-0.7718426300685575
