R_angstrom,E_CCSD_aug-cc-pVQZ_Eh
1.03687374749499,-1.1412582923688386
1.0464929859719438,-1.1396637654529407
1.0561122244488979,-1.1380593884282189
1.0657314629258516,-1.1364464978200455
1.0753507014028056,-1.1348263652554733
1.0849699398797594,-1.1332002008091928
1.0945891783567134,-1.1315691561549392
1.1042084168336672,-1.1299343275339417
1.1138276553106212,-1.1282967585506603
1.123446893787575,-1.1266574428064118
1.133066132264529,-1.1250173263804144
1.142685370741483,-1.1233773101676565
1.1523046092184368,-1.1217382520816996
1.1619238476953908,-1.120100969130622
1.1715430861723446,-1.1184662393926745
1.1811623246492986,-1.1168348037858746
1.1907815631262524,-1.1152073678373837
1.2004008016032064,-1.1135846035885408
1.2100200400801602,-1.1119671506641868
1.2196392785571142,-1.1103556181706355
1.229258517034068,-1.1087505855675615
1.238877755511022,-1.1071526046103244
1.2484969939879758,-1.1055622001669525
1.2581162324649298,-1.1039798714878941
1.2677354709418838,-1.1024060933098776
1.2773547094188376,-1.1008413169006859
1.2869739478957916,-1.0992859710480904
1.2965931863727453,-1.0977404629962413
1.3062124248496993,-1.0962051793324805
1.3158316633266531,-1.0946804868278401
1.3254509018036071,-1.093166733233303
1.335070140280561,-1.0916642480348473
1.344689378757515,-1.0901733431690652
1.354308617234469,-1.0886943137023357
1.3639278557114227,-1.0872274384745753
1.3735470941883767,-1.0857729807104062
1.3831663326653305,-1.084331188599213
1.3927855711422845,-1.082902295845457
1.4024048096192383,-1.0814865221802392
1.4120240480961923,-1.08008407390394
1.421643286573146,-1.0786951442880723
1.4312625250501,-1.0773199140705023
1.440881763527054,-1.0759585518699561
1.4505010020040079,-1.074611214591322
1.460120240480962,-1.073278047811205
1.4697394789579157,-1.0719591861450062
1.4793587174348697,-1.0706547535963111
1.4889779559118235,-1.069364863889876
1.4985971943887775,-1.0680896207890522
1.5082164328657313,-1.0668291183983543
1.5178356713426853,-1.065583441452144
1.5274549098196393,-1.0643526655905096
1.537074148296593,-1.0631368576226365
1.546693386773547,-1.061936075779087
1.5563126252505008,-1.0607503698751524
1.5659318637274549,-1.0595797819304698
1.5755511022044086,-1.0584243456142477
1.5851703406813626,-1.0572840872347744
1.5947895791583164,-1.0561590255559505
1.6044088176352704,-1.0550491720724366
1.6140280561122244,-1.0539545311998553
1.6236472945891782,-1.052875100458862
1.6332665330661322,-1.0518108706533142
1.642885771543086,-1.0507618260431049
1.65250501002004,-1.0497279445123002
1.6621242484969938,-1.048709197732884
1.6717434869739478,-1.047705551324963
1.6813627254509016,-1.046716965013347
1.6909819639278556,-1.0457433927814352
1.7006012024048096,-1.0447847830227046
1.7102204408817634,-1.0438410786898233
1.7198396793587174,-1.042912217442462
1.7294589178356712,-1.0419981317934521
1.7390781563126252,-1.0410987492539105
1.748697394789579,-1.0402139924777414
1.758316633266533,-1.0393437794053304
1.7679358717434868,-1.038488023407194
1.7775551102204408,-1.0376466334271843
1.7871743486973948,-1.036819514125881
1.7967935871743486,-1.0360065660238773
1.8064128256513026,-1.0352076856454546
1.8160320641282564,-1.0344227656623377
1.8256513026052104,-1.0336516950375918
1.8352705410821641,-1.032894359170066
1.8448897795591181,-1.0321506400387248
1.854509018036072,-1.0314204163472893
1.864128256513026,-1.0307035636689752
1.87374749498998,-1.0299999545912395
1.8833667334669337,-1.029309458860107
1.8929859719438877,-1.02863194352496
1.9026052104208415,-1.0279672730823406
1.9122244488977955,-1.027315309619586
1.9218436873747493,-1.0266759129577179
1.9314629258517033,-1.0260489407937117
1.941082164328657,-1.0254342488416932
1.950701402805611,-1.0248316909731987
1.9603206412825651,-1.0242411193562018
1.969939879759519,-1.023662384592639
1.979559118236473,-1.0230953358546817
1.9891783567134267,-1.0225398210191219
1.9987975951903807,-1.0219956868000861
2.0084168336673347,-1.0214627788798074
2.0180360721442887,-1.0209409420372573
2.0276553106212423,-1.0204300202747774
2.0372745490981963,-1.0199298569421027
2.0468937875751503,-1.0194402948583057
2.0565130260521043,-1.01896117643095
2.0661322645290583,-1.018492343772755
2.075751503006012,-1.0180336388154794
2.085370741482966,-1.0175849034252753
2.09498997995992,-1.0171459794889925
2.104609218436874,-1.0167167090638376
2.1142284569138274,-1.01629693443554
2.1238476953907814,-1.015886498237846
2.1334669338677354,-1.015485243546236
2.1430861723446895,-1.015093013969751
2.1527054108216435,-1.0147096537407048
2.162324649298597,-1.014335007801011
2.171943887775551,-1.01396892188524
2.181563126252505,-1.013611242600338
2.191182364729459,-1.0132618175022141
2.200801603206413,-1.0129204951687751
2.2104208416833666,-1.0125871252699121
2.2200400801603206,-1.012261558634032
2.2296593186372746,-1.0119436473111305
2.2392785571142286,-1.0116332446329797
2.2488977955911826,-1.0113302052698117
2.258517034068136,-1.0110343852840642
2.26813627254509,-1.0107456421806331
2.277755511022044,-1.01046383495414
2.287374749498998,-1.010188824133152
2.296993987975952,-1.0099204718212076
2.306613226452906,-1.0096586417350586
2.31623246492986,-1.00940319923984
2.325851703406814,-1.0091540113813648
2.335470941883768,-1.0089109469157516
2.3450901803607214,-1.0086738763360903
2.3547094188376754,-1.0084426718966204
2.3643286573146294,-1.0082172076342175
2.3739478957915834,-1.0079973593873162
2.383567134268537,-1.0077830048124778
2.393186372745491,-1.007574023398432
2.402805611222445,-1.007370296477977
2.412424849699399,-1.007171707237493
2.422044088176353,-1.0069781407244136
2.4316633266533065,-1.0067894838526148
2.4412825651302605,-1.0066056254057303
2.4509018036072145,-1.0064264560386647
2.4605210420841686,-1.0062518682772572
2.470140280561122,-1.0060817565161246
2.479759519038076,-1.0059160170149215
2.48937875751503,-1.0057545478929348
2.498997995991984,-1.0055972491222722
2.508617234468938,-1.0054440225195045
2.5182364729458917,-1.005294771736003
2.5278557114228457,-1.0051494022470064
2.5374749498997997,-1.0050078213394196
2.5470941883767537,-1.004869938098605
2.5567134268537073,-1.0047356633938966
2.5663326653306613,-1.0046049098633456
2.5759519038076153,-1.00447759189739
2.5855711422845693,-1.0043536256216796
2.5951903807615233,-1.0042329288791607
2.604809619238477,-1.0041154212113683
2.614428857715431,-1.004001023839053
2.624048096192385,-1.003889659642154
2.633667334669339,-1.0037812531393182
2.6432865731462925,-1.0036757304667572
2.6529058116232465,-1.0035730193567471
2.6625250501002005,-1.0034730491156538
2.6721442885771545,-1.0033757506016923
2.6817635270541085,-1.0032810562022343
2.691382765531062,-1.0031888998109584
2.701002004008016,-1.0030992168046702
2.71062124248497,-1.0030119440200256
2.720240480961924,-1.0029270197300313
2.7298597194388776,-1.0028443836204164
2.7394789579158316,-1.0027639767659777
2.7490981963927856,-1.002685741606836
2.7587174348697396,-1.0026096219246357
2.7683366733466936,-1.0025355628188284
2.777955911823647,-1.0024635106828679
2.787575150300601,-1.0023934131805983
2.797194388777555,-1.0023252192226024
2.8068136272545092,-1.0022588789427496
2.816432865731463,-1.0021943436747685
2.826052104208417,-1.0021315659290222
2.835671342685371,-1.0020704993694418
2.845290581162325,-1.0020110987906097
2.854909819639279,-1.0019533200950446
2.8645290581162324,-1.0018971202706655
2.8741482965931864,-1.0018424573685205
2.8837675350701404,-1.0017892904807102
2.8933867735470944,-1.0017375797185704
2.903006012024048,-1.0016872861910555
2.912625250501002,-1.001638371983437
2.922244488977956,-1.0015908001362472
2.93186372745491,-1.0015445346245073
2.941482965931864,-1.001499540337162
2.9511022044088175,-1.0014557830569495
2.9607214428857715,-1.0014132294403941
2.9703406813627256,-1.0013718469982005
2.9799599198396796,-1.0013316040759235
2.989579158316633,-1.0012924698348782
2.999198396793587,-1.001254414233473
3.008817635270541,-1.001217408008757
3.018436873747495,-1.001181422658267
3.028056112224449,-1.001146430422237
3.0376753507014027,-1.001112404266099
3.0472945891783567,-1.001079317863267
3.0569138276553107,-1.0010471455782242
3.0665330661322647,-1.0010158624499899
3.0761523046092183,-1.0009854441758357
3.0857715430861723,-1.0009558670952614
3.0953907815631263,-1.0009271081743794
3.1050100200400803,-1.0008991449905307
3.1146292585170343,-1.0008719557259713
3.124248496993988,-1.000845519117244
3.133867735470942,-1.0008198144957121
3.143486973947896,-1.0007948217359837
3.15310621242485,-1.0007705212515732
3.1627254509018035,-1.0007468939812358
3.1723446893787575,-1.000723921375775
3.1819639278557115,-1.0007015853850338
3.1915831663326655,-1.0006798684451006
3.2012024048096195,-1.0006587534577207
3.210821643286573,-1.0006382238077045
3.220440881763527,-1.0006182633104033
3.230060120240481,-1.0005988562247057
3.239679358717435,-1.00057998723865
3.2492985971943886,-1.0005616414473317
3.2589178356713426,-1.0005438043600403
3.2685370741482966,-1.0005264618183203
3.2781563126252506,-1.0005096002725258
3.2877755511022047,-1.0004932062093126
3.297394789579158,-1.00047726670998
3.307014028056112,-1.0004617691737163
3.3166332665330662,-1.0004467013654486
3.3262525050100202,-1.0004320513515192
3.335871743486974,-1.0004178074659749
3.345490981963928,-1.000403958376948
3.355110220440882,-1.0003904930959622
3.364729458917836,-1.0003774009385982
3.37434869739479,-1.0003646715233527
3.3839679358717434,-1.0003522947452268
3.3935871743486974,-1.0003402607647307
3.4032064128256514,-1.0003285600427776
3.4128256513026054,-1.0003171832513988
3.422444889779559,-1.000306121381651
3.432064128256513,-1.0002953656171403
3.441683366733467,-1.000284907421415
3.451302605210421,-1.0002747384691208
3.460921843687375,-1.0002648506713157
3.4705410821643286,-1.0002552361803783
3.4801603206412826,-1.0002458867332595
3.4897795591182366,-1.00023679611337
3.4993987975951906,-1.0002279564734715
3.509018036072144,-1.0002193607979304
3.518637274549098,-1.0002110022360273
3.528256513026052,-1.0002028741497104
3.537875751503006,-1.0001949700629096
3.54749498997996,-1.0001872837225485
3.5571142284569137,-1.0001798089894924
3.5667334669338677,-1.0001725399323766
3.5763527054108217,-1.0001654706904581
3.5859719438877757,-1.000158595907542
3.5955911823647293,-1.000151909862791
3.6052104208416833,-1.0001454073314668
3.6148296593186373,-1.0001390831665906
3.6244488977955913,-1.0001329323448782
3.6340681362725453,-1.000126949885956
3.643687374749499,-1.0001211312634268
3.653306613226453,-1.0001154718538658
3.662925851703407,-1.0001099669723674
3.672545090180361,-1.0001046123803372
3.6821643286573145,-1.0000994038456805
3.6917835671342685,-1.0000943372322098
3.7014028056112225,-1.0000894085617646
3.7110220440881765,-1.0000846139413346
3.7206412825651305,-1.0000799495913881
3.730260521042084,-1.0000754118408162
3.739879759519038,-1.000070997121008
3.749498997995992,-1.0000667018589715
3.759118236472946,-1.0000625229948192
3.7687374749498996,-1.0000584569437945
3.7783567134268536,-1.0000545006247372
3.7879759519038076,-1.0000506509433276
3.7975951903807617,-1.0000469048964105
3.8072144288577157,-1.0000432594500732
3.8168336673346692,-1.0000397121011937
3.8264529058116232,-1.0000362597525654
3.8360721442885772,-1.0000328998424093
3.8456913827655312,-1.0000296297668787
3.855310621242485,-1.0000264469952072
3.864929859719439,-1.0000233489518875
3.874549098196393,-1.0000203336043858
3.884168336673347,-1.000017398279395
3.8937875751503004,-1.0000145408418433
3.9034068136272544,-1.0000117591028355
3.9130260521042084,-1.0000090509371102
3.9226452905811624,-1.0000064142787932
3.9322645290581164,-1.0000038471223598
3.94188376753507,-1.0000013475200549
3.951503006012024,-0.9999989135771064
3.961122244488978,-0.9999965434574398
3.970741482965932,-0.9999942352342094
3.9803607214428856,-0.9999919875961758
3.9899799599198396,-0.9999897984369845
3.9995991983967936,-0.9999876662615367
4.009218436873748,-0.99998558947975
4.018837675350701,-0.9999835665516421
4.028456913827655,-0.9999815959779023
4.038076152304609,-0.9999796763039568
4.047695390781563,-0.999977806116664
4.057314629258517,-0.9999759838902188
4.066933867735471,-0.9999742087532727
4.076553106212424,-0.999972478951739
4.086172344689379,-0.9999707933803744
4.095791583166332,-0.999969150821397
4.105410821643287,-0.9999675500894698
4.11503006012024,-0.9999659900320913
4.124649298597194,-0.999964470668548
4.134268537074148,-0.9999629875097512
4.143887775551102,-0.9999615429036746
4.153507014028055,-0.9999601346945757
4.16312625250501,-0.9999587618885312
4.1727454909819635,-0.9999574235189764
4.182364729458918,-0.9999561186497873
4.1919839679358715,-0.9999548463708211
4.201603206412826,-0.9999536057967544
4.2112224448897795,-0.9999523960693812
4.220841683366733,-0.9999512163571644
4.2304609218436875,-0.9999500658477257
4.240080160320641,-0.9999489437570925
4.2496993987975955,-0.9999478493153895
4.259318637274549,-0.9999467817860556
4.268937875751503,-0.9999457404483938
4.278557114228457,-0.9999447246072094
4.288176352705411,-0.9999437335639463
4.297795591182365,-0.9999427666742065
4.307414829659319,-0.9999418232818456
4.317034068136272,-0.9999409027795033
4.326653306613227,-0.9999400045542172
4.33627254509018,-0.9999391280291499
4.345891783567135,-0.9999382725944365
4.355511022044088,-0.9999374377369716
4.365130260521042,-0.999936622888958
4.374749498997996,-0.9999358275433577
4.38436873747495,-0.9999350511661829
4.393987975951903,-0.9999342932995896
4.403607214428858,-0.9999335534199497
4.413226452905811,-0.9999328310812969
4.422845691382766,-0.9999321258215257
4.432464929859719,-0.9999314368295804
4.442084168336673,-0.9999307647744611
4.451703406813627,-0.9999301081465514
4.461322645290581,-0.9999294668983156
4.470941883767535,-0.9999288406298974
4.480561122244489,-0.999928228967033
4.4901803607214426,-0.9999276315134719
4.499799599198397,-0.9999270479372515
4.509418837675351,-0.9999264778981088
4.519038076152305,-0.999925920968298
4.528657314629259,-0.9999253768520678
4.538276553106212,-0.9999248452623135
4.547895791583167,-0.9999243258768713
4.55751503006012,-0.9999238183254804
4.567134268537074,-0.9999233223651844
4.576753507014028,-0.9999228376918156
4.586372745490982,-0.9999223639982768
4.595991983967936,-0.9999219010219176
4.60561122244489,-0.9999214459184382
4.615230460921843,-0.9999210063929331
4.624849699398798,-0.9999205739801593
4.634468937875751,-0.999920151248858
4.644088176352706,-0.9999197379627864
4.653707414829659,-0.9999193338626174
4.663326653306613,-0.9999189387274334
4.672945891783567,-0.9999185522766104
4.682565130260521,-0.9999181743568322
4.692184368737475,-0.9999178048813728
4.701803607214429,-0.9999174434891704
4.7114228456913825,-0.9999170900045624
4.721042084168337,-0.9999167442114019
4.7306613226452905,-0.9999164059534297
4.740280561122244,-0.9999160750142524
4.7498997995991985,-0.9999157512415939
4.759519038076152,-0.9999154344302714
4.7691382765531065,-0.9999151244440515
4.77875751503006,-0.9999148210851645
4.788376753507014,-0.9999145241998038
4.797995991983968,-0.9999142336228802
4.807615230460922,-0.9999139492199522
4.817234468937876,-0.9999136708150226
4.82685370741483,-0.9999133982677937
4.836472945891783,-0.9999131314529608
4.846092184368738,-0.9999128702022084
4.855711422845691,-0.9999126144009977
4.865330661322646,-0.9999123639038094
4.874949899799599,-0.999912118602417
4.884569138276553,-0.999911878338707
4.894188376753507,-0.9999116430002704
4.903807615230461,-0.9999114124797418
4.913426853707414,-0.9999111866504673
4.923046092184369,-0.9999109653947961
4.932665330661322,-0.9999107486033241
4.942284569138277,-0.9999105361853533
4.95190380761523,-0.9999103280094838
4.961523046092184,-0.9999101239955632
4.971142284569138,-0.9999099240277283
4.980761523046092,-0.9999097280098599
4.990380761523046,-0.9999095358450647
5.0,-0.9999093474533332
